nohup: ignoring input
Namespace(attack_method='AGIA', cuda=True, dataset='Pubmed', debug=True, defense_mode='none', device_id=2, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=32, homo_boost_thrd=0.5, homo_loss_weight=200.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.15, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GNNGuard', thrd=0.5, train_lr=0.01, trigger_prob=0.5, trigger_size=3, trojan_epochs=1500, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[19717, 500], edge_index=[2, 88648], y=[19717], train_mask=[19717], val_mask=[19717], test_mask=[19717])
Length of training set: 3943
Training benign model Finished!
Benign CA: 0.3810
./selected_nodes/Pubmed/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.0977574586868286
acc_val: 0.4079
Epoch 10, training loss: 0.9774625897407532
acc_val: 0.6585
Epoch 20, training loss: 0.8631055951118469
acc_val: 0.7174
Epoch 30, training loss: 0.7565116286277771
acc_val: 0.7900
Epoch 40, training loss: 0.6646937727928162
acc_val: 0.8209
Epoch 50, training loss: 0.6035282015800476
acc_val: 0.8321
Epoch 60, training loss: 0.5616564154624939
acc_val: 0.8437
Epoch 70, training loss: 0.5309169888496399
acc_val: 0.8498
Epoch 80, training loss: 0.5117023587226868
acc_val: 0.8493
Epoch 90, training loss: 0.4920107424259186
acc_val: 0.8554
Epoch 100, training loss: 0.4745520055294037
acc_val: 0.8579
Epoch 110, training loss: 0.4643174111843109
acc_val: 0.8559
Epoch 120, training loss: 0.45630916953086853
acc_val: 0.8610
Epoch 130, training loss: 0.4442738890647888
acc_val: 0.8605
Epoch 140, training loss: 0.4397967755794525
acc_val: 0.8635
Epoch 150, training loss: 0.4333151578903198
acc_val: 0.8630
Epoch 160, training loss: 0.42696985602378845
acc_val: 0.8625
Epoch 170, training loss: 0.4205875098705292
acc_val: 0.8635
Epoch 180, training loss: 0.4133424162864685
acc_val: 0.8661
Epoch 190, training loss: 0.4166029691696167
acc_val: 0.8635
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0385
target class rate on Vs: 0.0000
accuracy on clean test nodes: 0.8224
torch.Size([88648])
torch.Size([19717, 500])
Attacking: Sequential inject 1183/5916 nodes, target 1972/1972 nodes
Attacking: Epoch 0, Loss: 17.08921, Surrogate test score: 0.61714
Attacking: Epoch 1, Loss: 15.94370, Surrogate test score: 0.57353
Attacking: Epoch 2, Loss: 15.17405, Surrogate test score: 0.55274
Attacking: Epoch 3, Loss: 14.56262, Surrogate test score: 0.53448
Attacking: Epoch 4, Loss: 14.06310, Surrogate test score: 0.51876
Attacking: Epoch 5, Loss: 13.68163, Surrogate test score: 0.50710
Attacking: Epoch 6, Loss: 13.38846, Surrogate test score: 0.49797
Attacking: Epoch 7, Loss: 13.14121, Surrogate test score: 0.49087
Attacking: Epoch 8, Loss: 12.95175, Surrogate test score: 0.48631
Attacking: Epoch 9, Loss: 12.80161, Surrogate test score: 0.48276
Attacking: Epoch 10, Loss: 12.66225, Surrogate test score: 0.47617
Attacking: Epoch 11, Loss: 12.53227, Surrogate test score: 0.47312
Attacking: Epoch 12, Loss: 12.42951, Surrogate test score: 0.47160
Attacking: Epoch 13, Loss: 12.34428, Surrogate test score: 0.46957
Attacking: Epoch 14, Loss: 12.26745, Surrogate test score: 0.46704
Attacking: Epoch 15, Loss: 12.19510, Surrogate test score: 0.46450
Attacking: Epoch 16, Loss: 12.13245, Surrogate test score: 0.46349
Attacking: Epoch 17, Loss: 12.06894, Surrogate test score: 0.46146
Attacking: Epoch 18, Loss: 12.00392, Surrogate test score: 0.45892
Attacking: Epoch 19, Loss: 11.93290, Surrogate test score: 0.45791
Attacking: Epoch 20, Loss: 11.87257, Surrogate test score: 0.45690
Attacking: Epoch 21, Loss: 11.82873, Surrogate test score: 0.45639
Attacking: Epoch 22, Loss: 11.79125, Surrogate test score: 0.45588
Attacking: Epoch 23, Loss: 11.75126, Surrogate test score: 0.45538
Attacking: Epoch 24, Loss: 11.71831, Surrogate test score: 0.45335
Attacking: Epoch 25, Loss: 11.68341, Surrogate test score: 0.45233
Attacking: Epoch 26, Loss: 11.65908, Surrogate test score: 0.45183
Attacking: Epoch 27, Loss: 11.63780, Surrogate test score: 0.45081
Attacking: Epoch 28, Loss: 11.61816, Surrogate test score: 0.45030
Attacking: Epoch 29, Loss: 11.59778, Surrogate test score: 0.44980
Attacking: Epoch 30, Loss: 11.57568, Surrogate test score: 0.44929
Attacking: Epoch 31, Loss: 11.54512, Surrogate test score: 0.44878
Attacking: Epoch 32, Loss: 11.50754, Surrogate test score: 0.44625
Attacking: Epoch 33, Loss: 11.45684, Surrogate test score: 0.44523
Attacking: Epoch 34, Loss: 11.41998, Surrogate test score: 0.44473
Attacking: Epoch 35, Loss: 11.38626, Surrogate test score: 0.44320
Attacking: Epoch 36, Loss: 11.35526, Surrogate test score: 0.44270
Attacking: Epoch 37, Loss: 11.32847, Surrogate test score: 0.44270
Attacking: Epoch 38, Loss: 11.30718, Surrogate test score: 0.44270
Attacking: Epoch 39, Loss: 11.28623, Surrogate test score: 0.44168
Attacking: Epoch 40, Loss: 11.26592, Surrogate test score: 0.44168
Attacking: Epoch 41, Loss: 11.24323, Surrogate test score: 0.44118
Attacking: Epoch 42, Loss: 11.21163, Surrogate test score: 0.44067
Attacking: Epoch 43, Loss: 11.18841, Surrogate test score: 0.44067
Attacking: Epoch 44, Loss: 11.17386, Surrogate test score: 0.44067
Attacking: Epoch 45, Loss: 11.15829, Surrogate test score: 0.44067
Attacking: Epoch 46, Loss: 11.12978, Surrogate test score: 0.43966
Attacking: Epoch 47, Loss: 11.10455, Surrogate test score: 0.43966
Attacking: Epoch 48, Loss: 11.08562, Surrogate test score: 0.43915
Attacking: Epoch 49, Loss: 11.06479, Surrogate test score: 0.43915
Attacking: Epoch 50, Loss: 11.05090, Surrogate test score: 0.43915
Attacking: Epoch 51, Loss: 11.03666, Surrogate test score: 0.43915
Attacking: Epoch 52, Loss: 11.01183, Surrogate test score: 0.43864
Attacking: Epoch 53, Loss: 10.99433, Surrogate test score: 0.43864
Attacking: Epoch 54, Loss: 10.96717, Surrogate test score: 0.43712
Attacking: Epoch 55, Loss: 10.92442, Surrogate test score: 0.43661
Attacking: Epoch 56, Loss: 10.87333, Surrogate test score: 0.43458
Attacking: Epoch 57, Loss: 10.83772, Surrogate test score: 0.43357
Attacking: Epoch 361, Loss: 5.13886, Surrogate test score: 0.23631
Attacking: Epoch 362, Loss: 5.13840, Surrogate test score: 0.23631
Attacking: Epoch 363, Loss: 5.13782, Surrogate test score: 0.23631
Attacking: Epoch 364, Loss: 5.13731, Surrogate test score: 0.23631
Attacking: Epoch 365, Loss: 5.13677, Surrogate test score: 0.23631
Attacking: Epoch 366, Loss: 5.13619, Surrogate test score: 0.23631
Attacking: Epoch 367, Loss: 5.13567, Surrogate test score: 0.23631
Attacking: Epoch 368, Loss: 5.13511, Surrogate test score: 0.23631
Attacking: Epoch 369, Loss: 5.13460, Surrogate test score: 0.23631
Attacking: Epoch 370, Loss: 5.13409, Surrogate test score: 0.23631
Attacking: Epoch 371, Loss: 5.13359, Surrogate test score: 0.23631
Attacking: Epoch 372, Loss: 5.13316, Surrogate test score: 0.23631
Attacking: Epoch 373, Loss: 5.13261, Surrogate test score: 0.23631
Attacking: Epoch 374, Loss: 5.13213, Surrogate test score: 0.23631
Attacking: Epoch 375, Loss: 5.13160, Surrogate test score: 0.23631
Attacking: Epoch 376, Loss: 5.13114, Surrogate test score: 0.23631
Attacking: Epoch 377, Loss: 5.13060, Surrogate test score: 0.23631
Attacking: Epoch 378, Loss: 5.13016, Surrogate test score: 0.23631
Attacking: Epoch 379, Loss: 5.12963, Surrogate test score: 0.23631
Attacking: Epoch 380, Loss: 5.12914, Surrogate test score: 0.23631
Attacking: Epoch 381, Loss: 5.12866, Surrogate test score: 0.23631
Attacking: Epoch 382, Loss: 5.12818, Surrogate test score: 0.23631
Attacking: Epoch 383, Loss: 5.12770, Surrogate test score: 0.23631
Attacking: Epoch 384, Loss: 5.12721, Surrogate test score: 0.23631
Attacking: Epoch 385, Loss: 5.12677, Surrogate test score: 0.23631
Attacking: Epoch 386, Loss: 5.12635, Surrogate test score: 0.23631
Attacking: Epoch 387, Loss: 5.12584, Surrogate test score: 0.23631
Attacking: Epoch 388, Loss: 5.12539, Surrogate test score: 0.23631
Attacking: Epoch 389, Loss: 5.12494, Surrogate test score: 0.23631
Attacking: Epoch 390, Loss: 5.12446, Surrogate test score: 0.23631
Attacking: Epoch 391, Loss: 5.12402, Surrogate test score: 0.23631
Attacking: Epoch 392, Loss: 5.12344, Surrogate test score: 0.23631
Attacking: Epoch 393, Loss: 5.12293, Surrogate test score: 0.23631
Attacking: Epoch 394, Loss: 5.12254, Surrogate test score: 0.23631
Attacking: Epoch 395, Loss: 5.12195, Surrogate test score: 0.23631
Attacking: Epoch 396, Loss: 5.12142, Surrogate test score: 0.23631
Attacking: Epoch 397, Loss: 5.12095, Surrogate test score: 0.23631
Attacking: Epoch 398, Loss: 5.12046, Surrogate test score: 0.23631
Attacking: Epoch 399, Loss: 5.12001, Surrogate test score: 0.23631
Attacking: Epoch 400, Loss: 5.11965, Surrogate test score: 0.23631
Attacking: Epoch 401, Loss: 5.11908, Surrogate test score: 0.23631
Attacking: Epoch 402, Loss: 5.11866, Surrogate test score: 0.23631
Attacking: Epoch 403, Loss: 5.11820, Surrogate test score: 0.23631
Attacking: Epoch 404, Loss: 5.11778, Surrogate test score: 0.23631
Attacking: Epoch 405, Loss: 5.11737, Surrogate test score: 0.23631
Attacking: Epoch 406, Loss: 5.11701, Surrogate test score: 0.23631
Attacking: Epoch 407, Loss: 5.11662, Surrogate test score: 0.23631
Attacking: Epoch 408, Loss: 5.11616, Surrogate test score: 0.23631
Attacking: Epoch 409, Loss: 5.11581, Surrogate test score: 0.23631
Attacking: Epoch 410, Loss: 5.11532, Surrogate test score: 0.23631
Attacking: Epoch 411, Loss: 5.11486, Surrogate test score: 0.23631
Attacking: Epoch 412, Loss: 5.11448, Surrogate test score: 0.23631
Attacking: Epoch 413, Loss: 5.10210, Surrogate test score: 0.23580
Attacking: Epoch 414, Loss: 5.10168, Surrogate test score: 0.23580
Attacking: Epoch 415, Loss: 5.10127, Surrogate test score: 0.23580
Attacking: Epoch 416, Loss: 5.10090, Surrogate test score: 0.23580
Attacking: Epoch 417, Loss: 5.10039, Surrogate test score: 0.23580
Attacking: Epoch 418, Loss: 5.09999, Surrogate test score: 0.23580
Attacking: Epoch 419, Loss: 5.09951, Surrogate test score: 0.23580
Attacking: Epoch 420, Loss: 5.09912, Surrogate test score: 0.23580
Attacking: Epoch 421, Loss: 5.09867, Surrogate test score: 0.23580
Attacking: Epoch 422, Loss: 5.09829, Surrogate test score: 0.23580
Attacking: Epoch 423, Loss: 5.09807, Surrogate test score: 0.23580
Attacking: Epoch 424, Loss: 5.09745, Surrogate test score: 0.23580
Attacking: Epoch 425, Loss: 5.09702, Surrogate test score: 0.23580
Attacking: Epoch 426, Loss: 5.09663, Surrogate test score: 0.23580
Attacking: Epoch 427, Loss: 5.09625, Surrogate test score: 0.23580
Attacking: Epoch 428, Loss: 5.09581, Surrogate test score: 0.23580
Attacking: Epoch 429, Loss: 5.09580, Surrogate test score: 0.23580
Attacking: Epoch 430, Loss: 5.09506, Surrogate test score: 0.23580
Attacking: Epoch 431, Loss: 5.09494, Surrogate test score: 0.23580
Attacking: Epoch 432, Loss: 5.09435, Surrogate test score: 0.23580
Attacking: Epoch 433, Loss: 5.09404, Surrogate test score: 0.23580
Attacking: Epoch 434, Loss: 5.09371, Surrogate test score: 0.23580
Attacking: Epoch 435, Loss: 5.09336, Surrogate test score: 0.23580
Attacking: Epoch 436, Loss: 5.09298, Surrogate test score: 0.23580
Attacking: Epoch 437, Loss: 5.09259, Surrogate test score: 0.23580
Attacking: Epoch 438, Loss: 5.09214, Surrogate test score: 0.23580
Attacking: Epoch 439, Loss: 5.09175, Surrogate test score: 0.23580
Attacking: Epoch 440, Loss: 5.09126, Surrogate test score: 0.23580
Attacking: Epoch 441, Loss: 5.09086, Surrogate test score: 0.23580
Attacking: Epoch 442, Loss: 5.09036, Surrogate test score: 0.23580
Attacking: Epoch 443, Loss: 5.08993, Surrogate test score: 0.23580
Attacking: Epoch 444, Loss: 5.08946, Surrogate test score: 0.23580
Attacking: Epoch 445, Loss: 5.08903, Surrogate test score: 0.23580
Attacking: Epoch 446, Loss: 5.08853, Surrogate test score: 0.23580
Attacking: Epoch 447, Loss: 5.08811, Surrogate test score: 0.23580
Attacking: Epoch 448, Loss: 5.08769, Surrogate test score: 0.23580
Attacking: Epoch 449, Loss: 5.08722, Surrogate test score: 0.23580
Attacking: Epoch 450, Loss: 5.08682, Surrogate test score: 0.23580
Attacking: Epoch 451, Loss: 5.08634, Surrogate test score: 0.23580
Attacking: Epoch 452, Loss: 5.08590, Surrogate test score: 0.23580
Attacking: Epoch 453, Loss: 5.08544, Surrogate test score: 0.23580
Attacking: Epoch 454, Loss: 5.08500, Surrogate test score: 0.23580
Attacking: Epoch 455, Loss: 5.08452, Surrogate test score: 0.23580
Attacking: Epoch 456, Loss: 5.08410, Surrogate test score: 0.23580
Attacking: Epoch 457, Loss: 5.08365, Surrogate test score: 0.23580
Attacking: Epoch 458, Loss: 5.08320, Surrogate test score: 0.23580
Attacking: Epoch 459, Loss: 5.08280, Surrogate test score: 0.23580
Attacking: Epoch 460, Loss: 5.08236, Surrogate test score: 0.23580
Attacking: Epoch 461, Loss: 5.08193, Surrogate test score: 0.23580
Attacking: Epoch 462, Loss: 5.08153, Surrogate test score: 0.23580
Attacking: Epoch 463, Loss: 5.08115, Surrogate test score: 0.23580
Attacking: Epoch 464, Loss: 5.08075, Surrogate test score: 0.23580
Attacking: Epoch 465, Loss: 5.08036, Surrogate test score: 0.23580
Attacking: Epoch 466, Loss: 5.07998, Surrogate test score: 0.23580
Attacking: Epoch 467, Loss: 5.07959, Surrogate test score: 0.23580
Attacking: Epoch 468, Loss: 5.07917, Surrogate test score: 0.23580
Attacking: Epoch 469, Loss: 5.07876, Surrogate test score: 0.23580
Attacking: Epoch 470, Loss: 5.07847, Surrogate test score: 0.23580
Attacking: Epoch 471, Loss: 5.07801, Surrogate test score: 0.23580
Attacking: Epoch 472, Loss: 5.07761, Surrogate test score: 0.23580
Attacking: Epoch 473, Loss: 5.07871, Surrogate test score: 0.23580
Attacking: Epoch 474, Loss: 5.07677, Surrogate test score: 0.23580
Attacking: Epoch 475, Loss: 5.07648, Surrogate test score: 0.23580
Attacking: Epoch 476, Loss: 5.07603, Surrogate test score: 0.23580
Attacking: Epoch 477, Loss: 5.07569, Surrogate test score: 0.23580
Attacking: Epoch 478, Loss: 5.07528, Surrogate test score: 0.23580
Attacking: Epoch 479, Loss: 5.07494, Surrogate test score: 0.23580
Attacking: Epoch 480, Loss: 5.07457, Surrogate test score: 0.23580
Attacking: Epoch 481, Loss: 5.07417, Surrogate test score: 0.23580
Attacking: Epoch 482, Loss: 5.07387, Surrogate test score: 0.23580
Attacking: Epoch 483, Loss: 5.07351, Surrogate test score: 0.23580
Attacking: Epoch 484, Loss: 5.07313, Surrogate test score: 0.23580
Attacking: Epoch 485, Loss: 5.07295, Surrogate test score: 0.23580
Attacking: Epoch 486, Loss: 5.06047, Surrogate test score: 0.23529
Attacking: Epoch 487, Loss: 5.06015, Surrogate test score: 0.23529
Attacking: Epoch 488, Loss: 5.05990, Surrogate test score: 0.23529
Attacking: Epoch 489, Loss: 5.05951, Surrogate test score: 0.23529
Attacking: Epoch 490, Loss: 5.05914, Surrogate test score: 0.23529
Attacking: Epoch 491, Loss: 5.05882, Surrogate test score: 0.23529
Attacking: Epoch 492, Loss: 5.05846, Surrogate test score: 0.23529
Attacking: Epoch 493, Loss: 5.05810, Surrogate test score: 0.23529
Attacking: Epoch 494, Loss: 5.05772, Surrogate test score: 0.23529
Attacking: Epoch 495, Loss: 5.05730, Surrogate test score: 0.23529
Attacking: Epoch 496, Loss: 5.05687, Surrogate test score: 0.23529
Attacking: Epoch 497, Loss: 5.05641, Surrogate test score: 0.23529
Attacking: Epoch 498, Loss: 5.05606, Surrogate test score: 0.23529
Attacking: Epoch 499, Loss: 5.05548, Surrogate test score: 0.23529
Attacking: Sequential inject 3549/5916 nodes, target 1972/1972 nodes
Attacking: Epoch 0, Loss: 6.73673, Surrogate test score: 0.26116
Attacking: Epoch 1, Loss: 5.67051, Surrogate test score: 0.22465
Attacking: Epoch 2, Loss: 5.22005, Surrogate test score: 0.21298
Attacking: Epoch 3, Loss: 4.99544, Surrogate test score: 0.20690
Attacking: Epoch 4, Loss: 4.91723, Surrogate test score: 0.20335
Attacking: Epoch 5, Loss: 4.80738, Surrogate test score: 0.20335
Attacking: Epoch 6, Loss: 4.77144, Surrogate test score: 0.20081
Attacking: Epoch 7, Loss: 4.70793, Surrogate test score: 0.19878
Attacking: Epoch 8, Loss: 4.66246, Surrogate test score: 0.19675
Attacking: Epoch 9, Loss: 4.63915, Surrogate test score: 0.19675
Attacking: Epoch 10, Loss: 4.60001, Surrogate test score: 0.19473
Attacking: Epoch 11, Loss: 4.58796, Surrogate test score: 0.19523
Attacking: Epoch 12, Loss: 4.56300, Surrogate test score: 0.19473
Attacking: Epoch 13, Loss: 4.53736, Surrogate test score: 0.19320
Attacking: Epoch 14, Loss: 4.52143, Surrogate test score: 0.19270
Attacking: Epoch 15, Loss: 4.49374, Surrogate test score: 0.19067
Attacking: Epoch 16, Loss: 4.47715, Surrogate test score: 0.19067
Attacking: Epoch 17, Loss: 4.45661, Surrogate test score: 0.19016
Attacking: Epoch 18, Loss: 4.44382, Surrogate test score: 0.18966
Attacking: Epoch 19, Loss: 4.43236, Surrogate test score: 0.18966
Attacking: Epoch 20, Loss: 4.40672, Surrogate test score: 0.18813
Attacking: Epoch 21, Loss: 4.39543, Surrogate test score: 0.18813
Attacking: Epoch 22, Loss: 4.39205, Surrogate test score: 0.18763
Attacking: Epoch 23, Loss: 4.38403, Surrogate test score: 0.18763
Attacking: Epoch 24, Loss: 4.38288, Surrogate test score: 0.18763
Attacking: Epoch 25, Loss: 4.37535, Surrogate test score: 0.18763
Attacking: Epoch 26, Loss: 4.37259, Surrogate test score: 0.18763
Attacking: Epoch 27, Loss: 4.36751, Surrogate test score: 0.18763
Attacking: Epoch 28, Loss: 4.36388, Surrogate test score: 0.18712
Attacking: Epoch 29, Loss: 4.35939, Surrogate test score: 0.18712
Attacking: Epoch 30, Loss: 4.35663, Surrogate test score: 0.18712
Attacking: Epoch 31, Loss: 4.35232, Surrogate test score: 0.18712
Attacking: Epoch 32, Loss: 4.34840, Surrogate test score: 0.18712
Attacking: Epoch 33, Loss: 4.34532, Surrogate test score: 0.18712
Attacking: Epoch 34, Loss: 4.34133, Surrogate test score: 0.18661
Attacking: Epoch 35, Loss: 4.33690, Surrogate test score: 0.18661
Attacking: Epoch 36, Loss: 4.32761, Surrogate test score: 0.18611
Attacking: Epoch 37, Loss: 4.31646, Surrogate test score: 0.18611
Attacking: Epoch 38, Loss: 4.31242, Surrogate test score: 0.18611
Attacking: Epoch 39, Loss: 4.30902, Surrogate test score: 0.18611
Attacking: Epoch 40, Loss: 4.30458, Surrogate test score: 0.18560
Attacking: Epoch 41, Loss: 4.30022, Surrogate test score: 0.18560
Attacking: Epoch 42, Loss: 4.29213, Surrogate test score: 0.18509
Attacking: Epoch 43, Loss: 4.27231, Surrogate test score: 0.18458
Attacking: Epoch 44, Loss: 4.26327, Surrogate test score: 0.18458
Attacking: Epoch 45, Loss: 4.25943, Surrogate test score: 0.18458
Attacking: Epoch 46, Loss: 4.25551, Surrogate test score: 0.18458
Attacking: Epoch 47, Loss: 4.24079, Surrogate test score: 0.18408
Attacking: Epoch 48, Loss: 4.23765, Surrogate test score: 0.18408
Attacking: Epoch 49, Loss: 4.23469, Surrogate test score: 0.18408
Attacking: Epoch 50, Loss: 4.23240, Surrogate test score: 0.18408
Attacking: Epoch 51, Loss: 4.22496, Surrogate test score: 0.18357
Attacking: Epoch 52, Loss: 4.21587, Surrogate test score: 0.18357
Attacking: Epoch 53, Loss: 4.21298, Surrogate test score: 0.18357
Attacking: Epoch 54, Loss: 4.21118, Surrogate test score: 0.18357
Attacking: Epoch 55, Loss: 4.20915, Surrogate test score: 0.18357
Attacking: Epoch 56, Loss: 4.20794, Surrogate test score: 0.18357
Attacking: Epoch 57, Loss: 4.20572, Surrogate test score: 0.18357
Attacking: Epoch 58, Loss: 4.19517, Surrogate test score: 0.18306
Attacking: Epoch 59, Loss: 4.19011, Surrogate test score: 0.18306
Attacking: Epoch 60, Loss: 4.18833, Surrogate test score: 0.18306
Attacking: Epoch 61, Loss: 4.18637, Surrogate test score: 0.18306
Attacking: Epoch 62, Loss: 4.18479, Surrogate test score: 0.18306
Attacking: Epoch 63, Loss: 4.17070, Surrogate test score: 0.18256
Attacking: Epoch 64, Loss: 4.16987, Surrogate test score: 0.18256
Attacking: Epoch 65, Loss: 4.16818, Surrogate test score: 0.18256
Attacking: Epoch 66, Loss: 4.16625, Surrogate test score: 0.18256
Attacking: Epoch 67, Loss: 4.16446, Surrogate test score: 0.18256
Attacking: Epoch 68, Loss: 4.16271, Surrogate test score: 0.18205
Attacking: Epoch 69, Loss: 4.16114, Surrogate test score: 0.18205
Attacking: Epoch 70, Loss: 4.15965, Surrogate test score: 0.18205
Attacking: Epoch 71, Loss: 4.15506, Surrogate test score: 0.18205
Attacking: Epoch 72, Loss: 4.14690, Surrogate test score: 0.18154
Attacking: Epoch 73, Loss: 4.14291, Surrogate test score: 0.18154
Attacking: Epoch 74, Loss: 4.12526, Surrogate test score: 0.18053
Attacking: Epoch 75, Loss: 4.11102, Surrogate test score: 0.18002
Attacking: Epoch 76, Loss: 4.09109, Surrogate test score: 0.17951
Attacking: Epoch 77, Loss: 4.08714, Surrogate test score: 0.17951
Attacking: Epoch 78, Loss: 4.07335, Surrogate test score: 0.17901
Attacking: Epoch 79, Loss: 4.07202, Surrogate test score: 0.17901
Attacking: Epoch 80, Loss: 4.07060, Surrogate test score: 0.17901
Attacking: Epoch 81, Loss: 4.06891, Surrogate test score: 0.17901
Attacking: Epoch 82, Loss: 4.06741, Surrogate test score: 0.17901
Attacking: Epoch 83, Loss: 4.06659, Surrogate test score: 0.17901
Attacking: Epoch 84, Loss: 4.06469, Surrogate test score: 0.17901
Attacking: Epoch 85, Loss: 4.06302, Surrogate test score: 0.17901
Attacking: Epoch 86, Loss: 4.05967, Surrogate test score: 0.17901
Attacking: Epoch 87, Loss: 4.04918, Surrogate test score: 0.17850
Attacking: Epoch 88, Loss: 4.04504, Surrogate test score: 0.17850
Attacking: Epoch 89, Loss: 4.03322, Surrogate test score: 0.17799
Attacking: Epoch 90, Loss: 4.03138, Surrogate test score: 0.17799
Attacking: Epoch 91, Loss: 4.03013, Surrogate test score: 0.17799
Attacking: Epoch 92, Loss: 4.02821, Surrogate test score: 0.17799
Attacking: Epoch 93, Loss: 4.02653, Surrogate test score: 0.17799
Attacking: Epoch 94, Loss: 4.02543, Surrogate test score: 0.17748
Attacking: Epoch 95, Loss: 4.01540, Surrogate test score: 0.17698
Attacking: Epoch 96, Loss: 4.00960, Surrogate test score: 0.17698
Attacking: Epoch 97, Loss: 4.00794, Surrogate test score: 0.17698
Attacking: Epoch 98, Loss: 4.00619, Surrogate test score: 0.17698
Attacking: Epoch 99, Loss: 4.00459, Surrogate test score: 0.17698
Attacking: Epoch 100, Loss: 4.00272, Surrogate test score: 0.17698
Attacking: Epoch 101, Loss: 4.00108, Surrogate test score: 0.17698
Attacking: Epoch 102, Loss: 3.99948, Surrogate test score: 0.17698
Attacking: Epoch 103, Loss: 3.99812, Surrogate test score: 0.17698
Attacking: Epoch 104, Loss: 3.99595, Surrogate test score: 0.17698
Attacking: Epoch 105, Loss: 3.99421, Surrogate test score: 0.17698
Attacking: Epoch 106, Loss: 3.99259, Surrogate test score: 0.17698
Attacking: Epoch 107, Loss: 3.99098, Surrogate test score: 0.17698
Attacking: Epoch 108, Loss: 3.98950, Surrogate test score: 0.17698
Attacking: Epoch 109, Loss: 3.98792, Surrogate test score: 0.17698
Attacking: Epoch 110, Loss: 3.98649, Surrogate test score: 0.17698
Attacking: Epoch 111, Loss: 3.98511, Surrogate test score: 0.17698
Attacking: Epoch 112, Loss: 3.98376, Surrogate test score: 0.17698
Attacking: Epoch 113, Loss: 3.98247, Surrogate test score: 0.17698
Attacking: Epoch 114, Loss: 3.98116, Surrogate test score: 0.17698
Attacking: Epoch 115, Loss: 3.97987, Surrogate test score: 0.17698
Attacking: Epoch 116, Loss: 3.97871, Surrogate test score: 0.17698
Attacking: Epoch 117, Loss: 3.97736, Surrogate test score: 0.17698
Attacking: Epoch 118, Loss: 3.97624, Surrogate test score: 0.17698
Attacking: Epoch 119, Loss: 3.97523, Surrogate test score: 0.17698
Attacking: Epoch 120, Loss: 3.97357, Surrogate test score: 0.17647
Attacking: Epoch 121, Loss: 3.97227, Surrogate test score: 0.17647
Attacking: Epoch 122, Loss: 3.97092, Surrogate test score: 0.17647
Attacking: Epoch 123, Loss: 3.96959, Surrogate test score: 0.17647
Attacking: Epoch 124, Loss: 3.96816, Surrogate test score: 0.17647
Attacking: Epoch 125, Loss: 3.96675, Surrogate test score: 0.17647
Attacking: Epoch 126, Loss: 3.95719, Surrogate test score: 0.17596
Attacking: Epoch 127, Loss: 3.95164, Surrogate test score: 0.17596
Attacking: Epoch 128, Loss: 3.94365, Surrogate test score: 0.17546
Attacking: Epoch 129, Loss: 3.93639, Surrogate test score: 0.17546
Attacking: Epoch 130, Loss: 3.93464, Surrogate test score: 0.17546
Attacking: Epoch 131, Loss: 3.92129, Surrogate test score: 0.17495
Attacking: Epoch 132, Loss: 3.91882, Surrogate test score: 0.17444
Attacking: Epoch 133, Loss: 3.90569, Surrogate test score: 0.17394
Attacking: Epoch 134, Loss: 3.90411, Surrogate test score: 0.17394
Attacking: Epoch 135, Loss: 3.90253, Surrogate test score: 0.17394
Attacking: Epoch 136, Loss: 3.90091, Surrogate test score: 0.17394
Attacking: Epoch 137, Loss: 3.89938, Surrogate test score: 0.17394
Attacking: Epoch 138, Loss: 3.89770, Surrogate test score: 0.17394
Attacking: Epoch 139, Loss: 3.89614, Surrogate test score: 0.17394
Attacking: Epoch 140, Loss: 3.89490, Surrogate test score: 0.17394
Attacking: Epoch 141, Loss: 3.89309, Surrogate test score: 0.17394
Attacking: Epoch 142, Loss: 3.88758, Surrogate test score: 0.17343
Attacking: Epoch 143, Loss: 3.86935, Surrogate test score: 0.17292
Attacking: Epoch 144, Loss: 3.86432, Surrogate test score: 0.17292
Attacking: Epoch 145, Loss: 3.86302, Surrogate test score: 0.17292
Attacking: Epoch 146, Loss: 3.86178, Surrogate test score: 0.17292
Attacking: Epoch 147, Loss: 3.86062, Surrogate test score: 0.17292
Attacking: Epoch 148, Loss: 3.85952, Surrogate test score: 0.17292
Attacking: Epoch 149, Loss: 3.85859, Surrogate test score: 0.17292
Attacking: Epoch 150, Loss: 3.85755, Surrogate test score: 0.17292
Attacking: Epoch 151, Loss: 3.85666, Surrogate test score: 0.17292
Attacking: Epoch 152, Loss: 3.85588, Surrogate test score: 0.17292
Attacking: Epoch 153, Loss: 3.85526, Surrogate test score: 0.17292
Attacking: Epoch 154, Loss: 3.85439, Surrogate test score: 0.17292
Attacking: Epoch 155, Loss: 3.85364, Surrogate test score: 0.17292
Attacking: Epoch 156, Loss: 3.85299, Surrogate test score: 0.17292
