nohup: ignoring input
Namespace(attack_method='AGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='prune', device_id=3, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GCN', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.2062
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9452153444290161
acc_val: 0.4119
Epoch 10, training loss: 1.6309700012207031
acc_val: 0.4119
Epoch 20, training loss: 1.6187177896499634
acc_val: 0.4119
Epoch 30, training loss: 1.605920433998108
acc_val: 0.4117
Epoch 40, training loss: 1.5945311784744263
acc_val: 0.4119
Epoch 50, training loss: 1.5863444805145264
acc_val: 0.4114
Epoch 60, training loss: 1.5802735090255737
acc_val: 0.4139
Epoch 70, training loss: 1.574172019958496
acc_val: 0.4133
Epoch 80, training loss: 1.567203402519226
acc_val: 0.4161
Epoch 90, training loss: 1.5603030920028687
acc_val: 0.4202
Epoch 100, training loss: 1.5511009693145752
acc_val: 0.4285
Epoch 110, training loss: 1.544277548789978
acc_val: 0.4296
Epoch 120, training loss: 1.538050889968872
acc_val: 0.4465
Epoch 130, training loss: 1.5357635021209717
acc_val: 0.4365
Epoch 140, training loss: 1.531242847442627
acc_val: 0.4420
Epoch 150, training loss: 1.5315680503845215
acc_val: 0.4494
Epoch 160, training loss: 1.5308433771133423
acc_val: 0.4490
Epoch 170, training loss: 1.5277936458587646
acc_val: 0.4458
Epoch 180, training loss: 1.5291975736618042
acc_val: 0.4452
Epoch 190, training loss: 1.5267541408538818
acc_val: 0.4493
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0000
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4169
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 18.43647, Surrogate test score: 0.70812
Attacking: Epoch 1, Loss: 17.54568, Surrogate test score: 0.67261
Attacking: Epoch 2, Loss: 16.67638, Surrogate test score: 0.64258
Attacking: Epoch 3, Loss: 15.84593, Surrogate test score: 0.60583
Attacking: Epoch 4, Loss: 15.06069, Surrogate test score: 0.57737
Attacking: Epoch 5, Loss: 14.32373, Surrogate test score: 0.54969
Attacking: Epoch 6, Loss: 13.63418, Surrogate test score: 0.52280
Attacking: Epoch 7, Loss: 12.98687, Surrogate test score: 0.49535
Attacking: Epoch 8, Loss: 12.38202, Surrogate test score: 0.47070
Attacking: Epoch 9, Loss: 11.80864, Surrogate test score: 0.44986
Attacking: Epoch 10, Loss: 11.26718, Surrogate test score: 0.42857
Attacking: Epoch 11, Loss: 10.75981, Surrogate test score: 0.40975
Attacking: Epoch 12, Loss: 10.29034, Surrogate test score: 0.39585
Attacking: Epoch 13, Loss: 9.86117, Surrogate test score: 0.38073
Attacking: Epoch 14, Loss: 9.47443, Surrogate test score: 0.36941
Attacking: Epoch 15, Loss: 9.12905, Surrogate test score: 0.36034
Attacking: Epoch 16, Loss: 8.82601, Surrogate test score: 0.35305
Attacking: Epoch 17, Loss: 8.56263, Surrogate test score: 0.34622
Attacking: Epoch 18, Loss: 8.33538, Surrogate test score: 0.34118
Attacking: Epoch 19, Loss: 8.14124, Surrogate test score: 0.33636
Attacking: Epoch 20, Loss: 7.97685, Surrogate test score: 0.33356
Attacking: Epoch 21, Loss: 7.83833, Surrogate test score: 0.33165
Attacking: Epoch 22, Loss: 7.72309, Surrogate test score: 0.32964
Attacking: Epoch 23, Loss: 7.62627, Surrogate test score: 0.32818
Attacking: Epoch 24, Loss: 7.54485, Surrogate test score: 0.32672
Attacking: Epoch 25, Loss: 7.47665, Surrogate test score: 0.32616
Attacking: Epoch 26, Loss: 7.41899, Surrogate test score: 0.32560
Attacking: Epoch 27, Loss: 7.36946, Surrogate test score: 0.32504
Attacking: Epoch 28, Loss: 7.32635, Surrogate test score: 0.32482
Attacking: Epoch 29, Loss: 7.28848, Surrogate test score: 0.32459
Attacking: Epoch 30, Loss: 7.25495, Surrogate test score: 0.32448
Attacking: Epoch 31, Loss: 7.22488, Surrogate test score: 0.32448
Attacking: Epoch 32, Loss: 7.19745, Surrogate test score: 0.32437
Attacking: Epoch 33, Loss: 7.17222, Surrogate test score: 0.32437
Attacking: Epoch 34, Loss: 7.14851, Surrogate test score: 0.32437
Attacking: Epoch 35, Loss: 7.12562, Surrogate test score: 0.32415
Attacking: Epoch 36, Loss: 7.10328, Surrogate test score: 0.32415
Attacking: Epoch 37, Loss: 7.08153, Surrogate test score: 0.32415
Attacking: Epoch 38, Loss: 7.06044, Surrogate test score: 0.32415
Attacking: Epoch 39, Loss: 7.04022, Surrogate test score: 0.32415
Attacking: Epoch 40, Loss: 7.02082, Surrogate test score: 0.32415
Attacking: Epoch 41, Loss: 7.00221, Surrogate test score: 0.32415
Attacking: Epoch 42, Loss: 6.98422, Surrogate test score: 0.32415
Attacking: Epoch 43, Loss: 6.96665, Surrogate test score: 0.32415
Attacking: Epoch 44, Loss: 6.94946, Surrogate test score: 0.32403
Attacking: Epoch 45, Loss: 6.93265, Surrogate test score: 0.32403
Attacking: Epoch 46, Loss: 6.91617, Surrogate test score: 0.32392
Attacking: Epoch 47, Loss: 6.90002, Surrogate test score: 0.32392
Attacking: Epoch 48, Loss: 6.88422, Surrogate test score: 0.32392
Attacking: Epoch 49, Loss: 6.86876, Surrogate test score: 0.32392
Attacking: Epoch 50, Loss: 6.85365, Surrogate test score: 0.32392
Attacking: Epoch 51, Loss: 6.83886, Surrogate test score: 0.32392
Attacking: Epoch 52, Loss: 6.82443, Surrogate test score: 0.32392
Attacking: Epoch 53, Loss: 6.81031, Surrogate test score: 0.32392
Attacking: Epoch 54, Loss: 6.79648, Surrogate test score: 0.32392
Attacking: Epoch 55, Loss: 6.78293, Surrogate test score: 0.32392
Attacking: Epoch 56, Loss: 6.76967, Surrogate test score: 0.32392
Attacking: Epoch 57, Loss: 6.75670, Surrogate test score: 0.32392
Attacking: Epoch 362, Loss: 2.04879, Surrogate test score: 0.12213
Attacking: Epoch 363, Loss: 2.04841, Surrogate test score: 0.12213
Attacking: Epoch 364, Loss: 2.04804, Surrogate test score: 0.12213
Attacking: Epoch 365, Loss: 2.04767, Surrogate test score: 0.12213
Attacking: Epoch 366, Loss: 2.04729, Surrogate test score: 0.12213
Attacking: Epoch 367, Loss: 2.04693, Surrogate test score: 0.12213
Attacking: Epoch 368, Loss: 2.04655, Surrogate test score: 0.12213
Attacking: Epoch 369, Loss: 2.04620, Surrogate test score: 0.12213
Attacking: Epoch 370, Loss: 2.04581, Surrogate test score: 0.12213
Attacking: Epoch 371, Loss: 2.04544, Surrogate test score: 0.12213
Attacking: Epoch 372, Loss: 2.04508, Surrogate test score: 0.12213
Attacking: Epoch 373, Loss: 2.04472, Surrogate test score: 0.12213
Attacking: Epoch 374, Loss: 2.04436, Surrogate test score: 0.12213
Attacking: Epoch 375, Loss: 2.04402, Surrogate test score: 0.12213
Attacking: Epoch 376, Loss: 2.04365, Surrogate test score: 0.12213
Attacking: Epoch 377, Loss: 2.04331, Surrogate test score: 0.12213
Attacking: Epoch 378, Loss: 2.04295, Surrogate test score: 0.12213
Attacking: Epoch 379, Loss: 2.04260, Surrogate test score: 0.12213
Attacking: Epoch 380, Loss: 2.04226, Surrogate test score: 0.12213
Attacking: Epoch 381, Loss: 2.04190, Surrogate test score: 0.12213
Attacking: Epoch 382, Loss: 2.04156, Surrogate test score: 0.12213
Attacking: Epoch 383, Loss: 2.04122, Surrogate test score: 0.12213
Attacking: Epoch 384, Loss: 2.04088, Surrogate test score: 0.12213
Attacking: Epoch 385, Loss: 2.04054, Surrogate test score: 0.12213
Attacking: Epoch 386, Loss: 2.04019, Surrogate test score: 0.12213
Attacking: Epoch 387, Loss: 2.03986, Surrogate test score: 0.12213
Attacking: Epoch 388, Loss: 2.03952, Surrogate test score: 0.12213
Attacking: Epoch 389, Loss: 2.03920, Surrogate test score: 0.12213
Attacking: Epoch 390, Loss: 2.03886, Surrogate test score: 0.12213
Attacking: Epoch 391, Loss: 2.03854, Surrogate test score: 0.12213
Attacking: Epoch 392, Loss: 2.03821, Surrogate test score: 0.12213
Attacking: Epoch 393, Loss: 2.03786, Surrogate test score: 0.12213
Attacking: Epoch 394, Loss: 2.03755, Surrogate test score: 0.12213
Attacking: Epoch 395, Loss: 2.03722, Surrogate test score: 0.12213
Attacking: Epoch 396, Loss: 2.03688, Surrogate test score: 0.12213
Attacking: Epoch 397, Loss: 2.03657, Surrogate test score: 0.12213
Attacking: Epoch 398, Loss: 2.03624, Surrogate test score: 0.12213
Attacking: Epoch 399, Loss: 2.03592, Surrogate test score: 0.12213
Attacking: Epoch 400, Loss: 2.03559, Surrogate test score: 0.12213
Attacking: Epoch 401, Loss: 2.03526, Surrogate test score: 0.12213
Attacking: Epoch 402, Loss: 2.03495, Surrogate test score: 0.12213
Attacking: Epoch 403, Loss: 2.03462, Surrogate test score: 0.12213
Attacking: Epoch 404, Loss: 2.03432, Surrogate test score: 0.12213
Attacking: Epoch 405, Loss: 2.03398, Surrogate test score: 0.12213
Attacking: Epoch 406, Loss: 2.03368, Surrogate test score: 0.12213
Attacking: Epoch 407, Loss: 2.03335, Surrogate test score: 0.12213
Attacking: Epoch 408, Loss: 2.03302, Surrogate test score: 0.12213
Attacking: Epoch 409, Loss: 2.03273, Surrogate test score: 0.12213
Attacking: Epoch 410, Loss: 2.03240, Surrogate test score: 0.12213
Attacking: Epoch 411, Loss: 2.03209, Surrogate test score: 0.12213
Attacking: Epoch 412, Loss: 2.03179, Surrogate test score: 0.12213
Attacking: Epoch 413, Loss: 2.03146, Surrogate test score: 0.12213
Attacking: Epoch 414, Loss: 2.03112, Surrogate test score: 0.12213
Attacking: Epoch 415, Loss: 2.03085, Surrogate test score: 0.12213
Attacking: Epoch 416, Loss: 2.03052, Surrogate test score: 0.12213
Attacking: Epoch 417, Loss: 2.03023, Surrogate test score: 0.12213
Attacking: Epoch 418, Loss: 2.02993, Surrogate test score: 0.12213
Attacking: Epoch 419, Loss: 2.02962, Surrogate test score: 0.12213
Attacking: Epoch 420, Loss: 2.02930, Surrogate test score: 0.12213
Attacking: Epoch 421, Loss: 2.02905, Surrogate test score: 0.12213
Attacking: Epoch 422, Loss: 2.02872, Surrogate test score: 0.12213
Attacking: Epoch 423, Loss: 2.02844, Surrogate test score: 0.12213
Attacking: Epoch 424, Loss: 2.02814, Surrogate test score: 0.12213
Attacking: Epoch 425, Loss: 2.02785, Surrogate test score: 0.12213
Attacking: Epoch 426, Loss: 2.02753, Surrogate test score: 0.12213
Attacking: Epoch 427, Loss: 2.02728, Surrogate test score: 0.12213
Attacking: Epoch 428, Loss: 2.02694, Surrogate test score: 0.12213
Attacking: Epoch 429, Loss: 2.02667, Surrogate test score: 0.12213
Attacking: Epoch 430, Loss: 2.02639, Surrogate test score: 0.12213
Attacking: Epoch 431, Loss: 2.02609, Surrogate test score: 0.12213
Attacking: Epoch 432, Loss: 2.02580, Surrogate test score: 0.12213
Attacking: Epoch 433, Loss: 2.02553, Surrogate test score: 0.12213
Attacking: Epoch 434, Loss: 2.02522, Surrogate test score: 0.12213
Attacking: Epoch 435, Loss: 2.02494, Surrogate test score: 0.12213
Attacking: Epoch 436, Loss: 2.02466, Surrogate test score: 0.12213
Attacking: Epoch 437, Loss: 2.02436, Surrogate test score: 0.12213
Attacking: Epoch 438, Loss: 2.02408, Surrogate test score: 0.12213
Attacking: Epoch 439, Loss: 2.02379, Surrogate test score: 0.12213
Attacking: Epoch 440, Loss: 2.02351, Surrogate test score: 0.12213
Attacking: Epoch 441, Loss: 2.02322, Surrogate test score: 0.12213
Attacking: Epoch 442, Loss: 2.02296, Surrogate test score: 0.12213
Attacking: Epoch 443, Loss: 2.02267, Surrogate test score: 0.12213
Attacking: Epoch 444, Loss: 2.02240, Surrogate test score: 0.12213
Attacking: Epoch 445, Loss: 2.02212, Surrogate test score: 0.12213
Attacking: Epoch 446, Loss: 2.02185, Surrogate test score: 0.12213
Attacking: Epoch 447, Loss: 2.02158, Surrogate test score: 0.12213
Attacking: Epoch 448, Loss: 2.02130, Surrogate test score: 0.12213
Attacking: Epoch 449, Loss: 2.02105, Surrogate test score: 0.12213
Attacking: Epoch 450, Loss: 2.02078, Surrogate test score: 0.12213
Attacking: Epoch 451, Loss: 2.02052, Surrogate test score: 0.12213
Attacking: Epoch 452, Loss: 2.02025, Surrogate test score: 0.12213
Attacking: Epoch 453, Loss: 2.02000, Surrogate test score: 0.12213
Attacking: Epoch 454, Loss: 2.01974, Surrogate test score: 0.12213
Attacking: Epoch 455, Loss: 2.01948, Surrogate test score: 0.12213
Attacking: Epoch 456, Loss: 2.01922, Surrogate test score: 0.12213
Attacking: Epoch 457, Loss: 2.01895, Surrogate test score: 0.12213
Attacking: Epoch 458, Loss: 2.01870, Surrogate test score: 0.12213
Attacking: Epoch 459, Loss: 2.01843, Surrogate test score: 0.12213
Attacking: Epoch 460, Loss: 2.01818, Surrogate test score: 0.12213
Attacking: Epoch 461, Loss: 2.01791, Surrogate test score: 0.12213
Attacking: Epoch 462, Loss: 2.01765, Surrogate test score: 0.12213
Attacking: Epoch 463, Loss: 2.01740, Surrogate test score: 0.12213
Attacking: Epoch 464, Loss: 2.01712, Surrogate test score: 0.12213
Attacking: Epoch 465, Loss: 2.01687, Surrogate test score: 0.12213
Attacking: Epoch 466, Loss: 2.01661, Surrogate test score: 0.12213
Attacking: Epoch 467, Loss: 2.01635, Surrogate test score: 0.12213
Attacking: Epoch 468, Loss: 2.01609, Surrogate test score: 0.12213
Attacking: Epoch 469, Loss: 2.01584, Surrogate test score: 0.12213
Attacking: Epoch 470, Loss: 2.01560, Surrogate test score: 0.12213
Attacking: Epoch 471, Loss: 2.01536, Surrogate test score: 0.12213
Attacking: Epoch 472, Loss: 2.01510, Surrogate test score: 0.12213
Attacking: Epoch 473, Loss: 2.01485, Surrogate test score: 0.12213
Attacking: Epoch 474, Loss: 2.01461, Surrogate test score: 0.12213
Attacking: Epoch 475, Loss: 2.01437, Surrogate test score: 0.12213
Attacking: Epoch 476, Loss: 2.01412, Surrogate test score: 0.12213
Attacking: Epoch 477, Loss: 2.01388, Surrogate test score: 0.12213
Attacking: Epoch 478, Loss: 2.01363, Surrogate test score: 0.12213
Attacking: Epoch 479, Loss: 2.01339, Surrogate test score: 0.12213
Attacking: Epoch 480, Loss: 2.01314, Surrogate test score: 0.12213
Attacking: Epoch 481, Loss: 2.01290, Surrogate test score: 0.12213
Attacking: Epoch 482, Loss: 2.01265, Surrogate test score: 0.12213
Attacking: Epoch 483, Loss: 2.01242, Surrogate test score: 0.12213
Attacking: Epoch 484, Loss: 2.01216, Surrogate test score: 0.12213
Attacking: Epoch 485, Loss: 2.01192, Surrogate test score: 0.12213
Attacking: Epoch 486, Loss: 2.01168, Surrogate test score: 0.12213
Attacking: Epoch 487, Loss: 2.01143, Surrogate test score: 0.12213
Attacking: Epoch 488, Loss: 2.01120, Surrogate test score: 0.12213
Attacking: Epoch 489, Loss: 2.01096, Surrogate test score: 0.12213
Attacking: Epoch 490, Loss: 2.01071, Surrogate test score: 0.12213
Attacking: Epoch 491, Loss: 2.01047, Surrogate test score: 0.12213
Attacking: Epoch 492, Loss: 2.01023, Surrogate test score: 0.12213
Attacking: Epoch 493, Loss: 2.00999, Surrogate test score: 0.12213
Attacking: Epoch 494, Loss: 2.00974, Surrogate test score: 0.12213
Attacking: Epoch 495, Loss: 2.00950, Surrogate test score: 0.12213
Attacking: Epoch 496, Loss: 2.00928, Surrogate test score: 0.12213
Attacking: Epoch 497, Loss: 2.00906, Surrogate test score: 0.12213
Attacking: Epoch 498, Loss: 2.00880, Surrogate test score: 0.12213
Attacking: Epoch 499, Loss: 2.00858, Surrogate test score: 0.12213
Attacking: Sequential inject 16065/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 2.81969, Surrogate test score: 0.10689
Attacking: Epoch 1, Loss: 2.26017, Surrogate test score: 0.09793
Attacking: Epoch 2, Loss: 2.03812, Surrogate test score: 0.09367
Attacking: Epoch 3, Loss: 1.91809, Surrogate test score: 0.09120
Attacking: Epoch 4, Loss: 1.83750, Surrogate test score: 0.08717
Attacking: Epoch 5, Loss: 1.77190, Surrogate test score: 0.08527
Attacking: Epoch 6, Loss: 1.71270, Surrogate test score: 0.08190
Attacking: Epoch 7, Loss: 1.65845, Surrogate test score: 0.08000
Attacking: Epoch 8, Loss: 1.60959, Surrogate test score: 0.07798
Attacking: Epoch 9, Loss: 1.56413, Surrogate test score: 0.07686
Attacking: Epoch 10, Loss: 1.52135, Surrogate test score: 0.07451
Attacking: Epoch 11, Loss: 1.48156, Surrogate test score: 0.07294
Attacking: Epoch 12, Loss: 1.44668, Surrogate test score: 0.07249
Attacking: Epoch 13, Loss: 1.41408, Surrogate test score: 0.07059
Attacking: Epoch 14, Loss: 1.38573, Surrogate test score: 0.07014
Attacking: Epoch 15, Loss: 1.36120, Surrogate test score: 0.06969
Attacking: Epoch 16, Loss: 1.33946, Surrogate test score: 0.06924
Attacking: Epoch 17, Loss: 1.31985, Surrogate test score: 0.06835
Attacking: Epoch 18, Loss: 1.30326, Surrogate test score: 0.06790
Attacking: Epoch 19, Loss: 1.28806, Surrogate test score: 0.06790
Attacking: Epoch 20, Loss: 1.27544, Surrogate test score: 0.06756
Attacking: Epoch 21, Loss: 1.26491, Surrogate test score: 0.06745
Attacking: Epoch 22, Loss: 1.25593, Surrogate test score: 0.06734
Attacking: Epoch 23, Loss: 1.24842, Surrogate test score: 0.06700
Attacking: Epoch 24, Loss: 1.24181, Surrogate test score: 0.06678
Attacking: Epoch 25, Loss: 1.23588, Surrogate test score: 0.06678
Attacking: Epoch 26, Loss: 1.23072, Surrogate test score: 0.06667
Attacking: Epoch 27, Loss: 1.22578, Surrogate test score: 0.06644
Attacking: Epoch 28, Loss: 1.22147, Surrogate test score: 0.06633
Attacking: Epoch 29, Loss: 1.21819, Surrogate test score: 0.06633
Attacking: Epoch 30, Loss: 1.21525, Surrogate test score: 0.06633
Attacking: Epoch 31, Loss: 1.21266, Surrogate test score: 0.06622
Attacking: Epoch 32, Loss: 1.21041, Surrogate test score: 0.06622
Attacking: Epoch 33, Loss: 1.20838, Surrogate test score: 0.06599
Attacking: Epoch 34, Loss: 1.20642, Surrogate test score: 0.06599
Attacking: Epoch 35, Loss: 1.20483, Surrogate test score: 0.06599
Attacking: Epoch 36, Loss: 1.20342, Surrogate test score: 0.06588
Attacking: Epoch 37, Loss: 1.20200, Surrogate test score: 0.06588
Attacking: Epoch 38, Loss: 1.20046, Surrogate test score: 0.06588
Attacking: Epoch 39, Loss: 1.19898, Surrogate test score: 0.06588
Attacking: Epoch 40, Loss: 1.19756, Surrogate test score: 0.06577
Attacking: Epoch 41, Loss: 1.19617, Surrogate test score: 0.06577
Attacking: Epoch 42, Loss: 1.19487, Surrogate test score: 0.06555
Attacking: Epoch 43, Loss: 1.19358, Surrogate test score: 0.06543
Attacking: Epoch 44, Loss: 1.19233, Surrogate test score: 0.06543
Attacking: Epoch 45, Loss: 1.19101, Surrogate test score: 0.06543
Attacking: Epoch 46, Loss: 1.18971, Surrogate test score: 0.06532
Attacking: Epoch 47, Loss: 1.18845, Surrogate test score: 0.06532
Attacking: Epoch 48, Loss: 1.18720, Surrogate test score: 0.06532
Attacking: Epoch 49, Loss: 1.18599, Surrogate test score: 0.06532
Attacking: Epoch 50, Loss: 1.18482, Surrogate test score: 0.06532
Attacking: Epoch 51, Loss: 1.18357, Surrogate test score: 0.06532
Attacking: Epoch 52, Loss: 1.18235, Surrogate test score: 0.06532
Attacking: Epoch 53, Loss: 1.18116, Surrogate test score: 0.06521
Attacking: Epoch 54, Loss: 1.17997, Surrogate test score: 0.06521
Attacking: Epoch 55, Loss: 1.17877, Surrogate test score: 0.06521
Attacking: Epoch 56, Loss: 1.17760, Surrogate test score: 0.06521
Attacking: Epoch 57, Loss: 1.17642, Surrogate test score: 0.06521
Attacking: Epoch 58, Loss: 1.17524, Surrogate test score: 0.06510
Attacking: Epoch 59, Loss: 1.17412, Surrogate test score: 0.06510
Attacking: Epoch 60, Loss: 1.17300, Surrogate test score: 0.06510
Attacking: Epoch 61, Loss: 1.17189, Surrogate test score: 0.06499
Attacking: Epoch 62, Loss: 1.17075, Surrogate test score: 0.06499
Attacking: Epoch 63, Loss: 1.16963, Surrogate test score: 0.06499
Attacking: Epoch 64, Loss: 1.16853, Surrogate test score: 0.06499
Attacking: Epoch 65, Loss: 1.16744, Surrogate test score: 0.06499
Attacking: Epoch 66, Loss: 1.16636, Surrogate test score: 0.06499
Attacking: Epoch 67, Loss: 1.16530, Surrogate test score: 0.06487
Attacking: Epoch 68, Loss: 1.16422, Surrogate test score: 0.06487
Attacking: Epoch 69, Loss: 1.16315, Surrogate test score: 0.06487
Attacking: Epoch 70, Loss: 1.16209, Surrogate test score: 0.06487
Attacking: Epoch 71, Loss: 1.16104, Surrogate test score: 0.06487
Attacking: Epoch 72, Loss: 1.16001, Surrogate test score: 0.06487
Attacking: Epoch 73, Loss: 1.15896, Surrogate test score: 0.06487
Attacking: Epoch 74, Loss: 1.15796, Surrogate test score: 0.06487
Attacking: Epoch 75, Loss: 1.15693, Surrogate test score: 0.06487
Attacking: Epoch 76, Loss: 1.15593, Surrogate test score: 0.06487
Attacking: Epoch 77, Loss: 1.15494, Surrogate test score: 0.06487
Attacking: Epoch 78, Loss: 1.15396, Surrogate test score: 0.06487
Attacking: Epoch 79, Loss: 1.15298, Surrogate test score: 0.06487
Attacking: Epoch 80, Loss: 1.15204, Surrogate test score: 0.06487
Attacking: Epoch 81, Loss: 1.15106, Surrogate test score: 0.06487
Attacking: Epoch 82, Loss: 1.15011, Surrogate test score: 0.06476
Attacking: Epoch 83, Loss: 1.14916, Surrogate test score: 0.06476
Attacking: Epoch 84, Loss: 1.14819, Surrogate test score: 0.06476
Attacking: Epoch 85, Loss: 1.14727, Surrogate test score: 0.06476
Attacking: Epoch 86, Loss: 1.14635, Surrogate test score: 0.06476
Attacking: Epoch 87, Loss: 1.14543, Surrogate test score: 0.06476
Attacking: Epoch 88, Loss: 1.14453, Surrogate test score: 0.06476
Attacking: Epoch 89, Loss: 1.14363, Surrogate test score: 0.06476
Attacking: Epoch 90, Loss: 1.14273, Surrogate test score: 0.06476
Attacking: Epoch 91, Loss: 1.14183, Surrogate test score: 0.06476
Attacking: Epoch 92, Loss: 1.14095, Surrogate test score: 0.06476
Attacking: Epoch 93, Loss: 1.14007, Surrogate test score: 0.06476
Attacking: Epoch 94, Loss: 1.13920, Surrogate test score: 0.06476
Attacking: Epoch 95, Loss: 1.13834, Surrogate test score: 0.06476
Attacking: Epoch 96, Loss: 1.13748, Surrogate test score: 0.06476
Attacking: Epoch 97, Loss: 1.13663, Surrogate test score: 0.06476
Attacking: Epoch 98, Loss: 1.13579, Surrogate test score: 0.06476
Attacking: Epoch 99, Loss: 1.13497, Surrogate test score: 0.06465
Attacking: Epoch 100, Loss: 1.13413, Surrogate test score: 0.06465
Attacking: Epoch 101, Loss: 1.13332, Surrogate test score: 0.06465
Attacking: Epoch 102, Loss: 1.13252, Surrogate test score: 0.06465
Attacking: Epoch 103, Loss: 1.13171, Surrogate test score: 0.06465
Attacking: Epoch 104, Loss: 1.13091, Surrogate test score: 0.06465
Attacking: Epoch 105, Loss: 1.13012, Surrogate test score: 0.06465
Attacking: Epoch 106, Loss: 1.12935, Surrogate test score: 0.06465
Attacking: Epoch 107, Loss: 1.12858, Surrogate test score: 0.06465
Attacking: Epoch 108, Loss: 1.12792, Surrogate test score: 0.06454
Attacking: Epoch 109, Loss: 1.12712, Surrogate test score: 0.06454
Attacking: Epoch 110, Loss: 1.12632, Surrogate test score: 0.06454
Attacking: Epoch 111, Loss: 1.12557, Surrogate test score: 0.06454
Attacking: Epoch 112, Loss: 1.12485, Surrogate test score: 0.06454
Attacking: Epoch 113, Loss: 1.12412, Surrogate test score: 0.06454
Attacking: Epoch 114, Loss: 1.12341, Surrogate test score: 0.06454
Attacking: Epoch 115, Loss: 1.12270, Surrogate test score: 0.06454
Attacking: Epoch 116, Loss: 1.12199, Surrogate test score: 0.06454
Attacking: Epoch 117, Loss: 1.12130, Surrogate test score: 0.06454
Attacking: Epoch 118, Loss: 1.12062, Surrogate test score: 0.06454
Attacking: Epoch 119, Loss: 1.11993, Surrogate test score: 0.06454
Attacking: Epoch 120, Loss: 1.11924, Surrogate test score: 0.06454
Attacking: Epoch 121, Loss: 1.11863, Surrogate test score: 0.06454
Attacking: Epoch 122, Loss: 1.11790, Surrogate test score: 0.06454
Attacking: Epoch 123, Loss: 1.11725, Surrogate test score: 0.06454
Attacking: Epoch 124, Loss: 1.11658, Surrogate test score: 0.06454
Attacking: Epoch 125, Loss: 1.11594, Surrogate test score: 0.06454
Attacking: Epoch 126, Loss: 1.11530, Surrogate test score: 0.06443
Attacking: Epoch 127, Loss: 1.11466, Surrogate test score: 0.06443
Attacking: Epoch 128, Loss: 1.11402, Surrogate test score: 0.06431
Attacking: Epoch 129, Loss: 1.11340, Surrogate test score: 0.06431
Attacking: Epoch 130, Loss: 1.11279, Surrogate test score: 0.06431
Attacking: Epoch 131, Loss: 1.11217, Surrogate test score: 0.06431
Attacking: Epoch 132, Loss: 1.11156, Surrogate test score: 0.06431
Attacking: Epoch 133, Loss: 1.11096, Surrogate test score: 0.06431
Attacking: Epoch 134, Loss: 1.11037, Surrogate test score: 0.06431
Attacking: Epoch 135, Loss: 1.10977, Surrogate test score: 0.06431
Attacking: Epoch 136, Loss: 1.10918, Surrogate test score: 0.06431
Attacking: Epoch 137, Loss: 1.10860, Surrogate test score: 0.06431
Attacking: Epoch 138, Loss: 1.10802, Surrogate test score: 0.06431
Attacking: Epoch 139, Loss: 1.10745, Surrogate test score: 0.06431
Attacking: Epoch 140, Loss: 1.10689, Surrogate test score: 0.06431
Attacking: Epoch 141, Loss: 1.10634, Surrogate test score: 0.06431
Attacking: Epoch 142, Loss: 1.10579, Surrogate test score: 0.06420
Attacking: Epoch 143, Loss: 1.10525, Surrogate test score: 0.06420
Attacking: Epoch 144, Loss: 1.10471, Surrogate test score: 0.06420
Attacking: Epoch 145, Loss: 1.10417, Surrogate test score: 0.06420
Attacking: Epoch 146, Loss: 1.10364, Surrogate test score: 0.06420
Attacking: Epoch 147, Loss: 1.10313, Surrogate test score: 0.06420
Attacking: Epoch 148, Loss: 1.10264, Surrogate test score: 0.06420
Attacking: Epoch 149, Loss: 1.10211, Surrogate test score: 0.06420
Attacking: Epoch 150, Loss: 1.10159, Surrogate test score: 0.06420
Attacking: Epoch 151, Loss: 1.10109, Surrogate test score: 0.06409
Attacking: Epoch 152, Loss: 1.10061, Surrogate test score: 0.06409
Attacking: Epoch 153, Loss: 1.10011, Surrogate test score: 0.06409
Attacking: Epoch 154, Loss: 1.09962, Surrogate test score: 0.06409
Attacking: Epoch 155, Loss: 1.09914, Surrogate test score: 0.06409
Attacking: Epoch 156, Loss: 1.09867, Surrogate test score: 0.06409
Attacking: Epoch 157, Loss: 1.09820, Surrogate test score: 0.06409
