nohup: ignoring input
Namespace(attack_method='TDGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='none', device_id=1, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GNNGuard', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.3607
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9459304809570312
acc_val: 0.4119
Epoch 10, training loss: 1.6337672472000122
acc_val: 0.4119
Epoch 20, training loss: 1.6217806339263916
acc_val: 0.4119
Epoch 30, training loss: 1.6064249277114868
acc_val: 0.4119
Epoch 40, training loss: 1.5968043804168701
acc_val: 0.4119
Epoch 50, training loss: 1.5881990194320679
acc_val: 0.4118
Epoch 60, training loss: 1.5813703536987305
acc_val: 0.4129
Epoch 70, training loss: 1.5755387544631958
acc_val: 0.4139
Epoch 80, training loss: 1.5700219869613647
acc_val: 0.4160
Epoch 90, training loss: 1.5626842975616455
acc_val: 0.4193
Epoch 100, training loss: 1.555392861366272
acc_val: 0.4269
Epoch 110, training loss: 1.5447099208831787
acc_val: 0.4342
Epoch 120, training loss: 1.5389370918273926
acc_val: 0.4404
Epoch 130, training loss: 1.5334579944610596
acc_val: 0.4480
Epoch 140, training loss: 1.5311568975448608
acc_val: 0.4501
Epoch 150, training loss: 1.5291898250579834
acc_val: 0.4499
Epoch 160, training loss: 1.5288387537002563
acc_val: 0.4494
Epoch 170, training loss: 1.5283433198928833
acc_val: 0.4468
Epoch 180, training loss: 1.527739405632019
acc_val: 0.4499
Epoch 190, training loss: 1.5278747081756592
acc_val: 0.4533
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0028
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4590
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 17.56016, Surrogate test score: 0.69838
Attacking: Epoch 1, Loss: 16.73774, Surrogate test score: 0.65938
Attacking: Epoch 2, Loss: 15.92460, Surrogate test score: 0.62543
Attacking: Epoch 3, Loss: 15.14591, Surrogate test score: 0.59305
Attacking: Epoch 4, Loss: 14.41323, Surrogate test score: 0.56247
Attacking: Epoch 5, Loss: 13.72337, Surrogate test score: 0.53378
Attacking: Epoch 6, Loss: 13.07102, Surrogate test score: 0.50308
Attacking: Epoch 7, Loss: 12.44454, Surrogate test score: 0.47429
Attacking: Epoch 8, Loss: 11.83791, Surrogate test score: 0.44885
Attacking: Epoch 9, Loss: 11.25397, Surrogate test score: 0.42633
Attacking: Epoch 10, Loss: 10.70137, Surrogate test score: 0.40549
Attacking: Epoch 11, Loss: 10.19097, Surrogate test score: 0.38969
Attacking: Epoch 12, Loss: 9.73050, Surrogate test score: 0.37591
Attacking: Epoch 13, Loss: 9.32415, Surrogate test score: 0.36482
Attacking: Epoch 14, Loss: 8.97165, Surrogate test score: 0.35563
Attacking: Epoch 15, Loss: 8.66852, Surrogate test score: 0.34779
Attacking: Epoch 16, Loss: 8.41168, Surrogate test score: 0.34252
Attacking: Epoch 17, Loss: 8.19636, Surrogate test score: 0.33737
Attacking: Epoch 18, Loss: 8.01730, Surrogate test score: 0.33490
Attacking: Epoch 19, Loss: 7.86946, Surrogate test score: 0.33232
Attacking: Epoch 20, Loss: 7.74527, Surrogate test score: 0.32975
Attacking: Epoch 21, Loss: 7.64151, Surrogate test score: 0.32829
Attacking: Epoch 22, Loss: 7.55523, Surrogate test score: 0.32762
Attacking: Epoch 23, Loss: 7.48287, Surrogate test score: 0.32672
Attacking: Epoch 24, Loss: 7.42142, Surrogate test score: 0.32672
Attacking: Epoch 25, Loss: 7.36852, Surrogate test score: 0.32650
Attacking: Epoch 26, Loss: 7.32268, Surrogate test score: 0.32650
Attacking: Epoch 27, Loss: 7.28248, Surrogate test score: 0.32650
Attacking: Epoch 28, Loss: 7.24575, Surrogate test score: 0.32650
Attacking: Epoch 29, Loss: 7.21120, Surrogate test score: 0.32650
Attacking: Epoch 30, Loss: 7.17835, Surrogate test score: 0.32650
Attacking: Epoch 31, Loss: 7.14725, Surrogate test score: 0.32627
Attacking: Epoch 32, Loss: 7.11751, Surrogate test score: 0.32605
Attacking: Epoch 33, Loss: 7.08909, Surrogate test score: 0.32605
Attacking: Epoch 34, Loss: 7.06198, Surrogate test score: 0.32605
Attacking: Epoch 35, Loss: 7.03619, Surrogate test score: 0.32594
Attacking: Epoch 36, Loss: 7.01152, Surrogate test score: 0.32594
Attacking: Epoch 37, Loss: 6.98805, Surrogate test score: 0.32594
Attacking: Epoch 38, Loss: 6.96564, Surrogate test score: 0.32594
Attacking: Epoch 39, Loss: 6.94429, Surrogate test score: 0.32594
Attacking: Epoch 40, Loss: 6.92394, Surrogate test score: 0.32594
Attacking: Epoch 41, Loss: 6.90453, Surrogate test score: 0.32583
Attacking: Epoch 42, Loss: 6.88592, Surrogate test score: 0.32583
Attacking: Epoch 43, Loss: 6.86812, Surrogate test score: 0.32583
Attacking: Epoch 44, Loss: 6.85105, Surrogate test score: 0.32583
Attacking: Epoch 45, Loss: 6.83467, Surrogate test score: 0.32583
Attacking: Epoch 46, Loss: 6.81893, Surrogate test score: 0.32583
Attacking: Epoch 47, Loss: 6.80384, Surrogate test score: 0.32583
Attacking: Epoch 48, Loss: 6.78937, Surrogate test score: 0.32583
Attacking: Epoch 49, Loss: 6.77550, Surrogate test score: 0.32583
Attacking: Epoch 50, Loss: 6.76215, Surrogate test score: 0.32571
Attacking: Epoch 51, Loss: 6.74929, Surrogate test score: 0.32571
Attacking: Epoch 52, Loss: 6.73688, Surrogate test score: 0.32571
Attacking: Epoch 53, Loss: 6.72494, Surrogate test score: 0.32571
Attacking: Epoch 54, Loss: 6.71336, Surrogate test score: 0.32571
Attacking: Epoch 55, Loss: 6.70216, Surrogate test score: 0.32571
Attacking: Epoch 56, Loss: 6.69123, Surrogate test score: 0.32571
Attacking: Epoch 57, Loss: 6.68058, Surrogate test score: 0.32571
Attacking: Epoch 361, Loss: 2.03879, Surrogate test score: 0.12303
Attacking: Epoch 362, Loss: 2.03843, Surrogate test score: 0.12303
Attacking: Epoch 363, Loss: 2.03808, Surrogate test score: 0.12303
Attacking: Epoch 364, Loss: 2.03773, Surrogate test score: 0.12303
Attacking: Epoch 365, Loss: 2.03738, Surrogate test score: 0.12303
Attacking: Epoch 366, Loss: 2.03702, Surrogate test score: 0.12303
Attacking: Epoch 367, Loss: 2.03668, Surrogate test score: 0.12303
Attacking: Epoch 368, Loss: 2.03633, Surrogate test score: 0.12303
Attacking: Epoch 369, Loss: 2.03598, Surrogate test score: 0.12303
Attacking: Epoch 370, Loss: 2.03564, Surrogate test score: 0.12303
Attacking: Epoch 371, Loss: 2.03530, Surrogate test score: 0.12303
Attacking: Epoch 372, Loss: 2.03496, Surrogate test score: 0.12303
Attacking: Epoch 373, Loss: 2.03462, Surrogate test score: 0.12303
Attacking: Epoch 374, Loss: 2.03427, Surrogate test score: 0.12303
Attacking: Epoch 375, Loss: 2.03395, Surrogate test score: 0.12303
Attacking: Epoch 376, Loss: 2.03361, Surrogate test score: 0.12303
Attacking: Epoch 377, Loss: 2.03327, Surrogate test score: 0.12303
Attacking: Epoch 378, Loss: 2.03294, Surrogate test score: 0.12303
Attacking: Epoch 379, Loss: 2.03261, Surrogate test score: 0.12303
Attacking: Epoch 380, Loss: 2.03228, Surrogate test score: 0.12303
Attacking: Epoch 381, Loss: 2.03196, Surrogate test score: 0.12303
Attacking: Epoch 382, Loss: 2.03163, Surrogate test score: 0.12303
Attacking: Epoch 383, Loss: 2.03131, Surrogate test score: 0.12303
Attacking: Epoch 384, Loss: 2.03099, Surrogate test score: 0.12303
Attacking: Epoch 385, Loss: 2.03067, Surrogate test score: 0.12303
Attacking: Epoch 386, Loss: 2.03036, Surrogate test score: 0.12303
Attacking: Epoch 387, Loss: 2.03005, Surrogate test score: 0.12303
Attacking: Epoch 388, Loss: 2.02973, Surrogate test score: 0.12303
Attacking: Epoch 389, Loss: 2.02943, Surrogate test score: 0.12303
Attacking: Epoch 390, Loss: 2.02911, Surrogate test score: 0.12303
Attacking: Epoch 391, Loss: 2.02881, Surrogate test score: 0.12303
Attacking: Epoch 392, Loss: 2.02850, Surrogate test score: 0.12303
Attacking: Epoch 393, Loss: 2.02818, Surrogate test score: 0.12303
Attacking: Epoch 394, Loss: 2.02788, Surrogate test score: 0.12303
Attacking: Epoch 395, Loss: 2.02757, Surrogate test score: 0.12303
Attacking: Epoch 396, Loss: 2.02726, Surrogate test score: 0.12303
Attacking: Epoch 397, Loss: 2.02695, Surrogate test score: 0.12303
Attacking: Epoch 398, Loss: 2.02664, Surrogate test score: 0.12303
Attacking: Epoch 399, Loss: 2.02634, Surrogate test score: 0.12303
Attacking: Epoch 400, Loss: 2.02602, Surrogate test score: 0.12303
Attacking: Epoch 401, Loss: 2.02571, Surrogate test score: 0.12303
Attacking: Epoch 402, Loss: 2.02541, Surrogate test score: 0.12303
Attacking: Epoch 403, Loss: 2.02510, Surrogate test score: 0.12303
Attacking: Epoch 404, Loss: 2.02479, Surrogate test score: 0.12303
Attacking: Epoch 405, Loss: 2.02450, Surrogate test score: 0.12303
Attacking: Epoch 406, Loss: 2.02419, Surrogate test score: 0.12303
Attacking: Epoch 407, Loss: 2.02390, Surrogate test score: 0.12303
Attacking: Epoch 408, Loss: 2.02362, Surrogate test score: 0.12303
Attacking: Epoch 409, Loss: 2.02334, Surrogate test score: 0.12303
Attacking: Epoch 410, Loss: 2.02306, Surrogate test score: 0.12303
Attacking: Epoch 411, Loss: 2.02278, Surrogate test score: 0.12303
Attacking: Epoch 412, Loss: 2.02250, Surrogate test score: 0.12303
Attacking: Epoch 413, Loss: 2.02222, Surrogate test score: 0.12303
Attacking: Epoch 414, Loss: 2.02194, Surrogate test score: 0.12303
Attacking: Epoch 415, Loss: 2.02167, Surrogate test score: 0.12303
Attacking: Epoch 416, Loss: 2.02140, Surrogate test score: 0.12303
Attacking: Epoch 417, Loss: 2.02114, Surrogate test score: 0.12303
Attacking: Epoch 418, Loss: 2.02087, Surrogate test score: 0.12303
Attacking: Epoch 419, Loss: 2.02061, Surrogate test score: 0.12303
Attacking: Epoch 420, Loss: 2.02035, Surrogate test score: 0.12303
Attacking: Epoch 421, Loss: 2.02008, Surrogate test score: 0.12303
Attacking: Epoch 422, Loss: 2.01984, Surrogate test score: 0.12303
Attacking: Epoch 423, Loss: 2.01957, Surrogate test score: 0.12303
Attacking: Epoch 424, Loss: 2.01932, Surrogate test score: 0.12303
Attacking: Epoch 425, Loss: 2.01906, Surrogate test score: 0.12303
Attacking: Epoch 426, Loss: 2.01880, Surrogate test score: 0.12303
Attacking: Epoch 427, Loss: 2.01855, Surrogate test score: 0.12303
Attacking: Epoch 428, Loss: 2.01829, Surrogate test score: 0.12303
Attacking: Epoch 429, Loss: 2.01804, Surrogate test score: 0.12303
Attacking: Epoch 430, Loss: 2.01778, Surrogate test score: 0.12303
Attacking: Epoch 431, Loss: 2.01754, Surrogate test score: 0.12303
Attacking: Epoch 432, Loss: 2.01730, Surrogate test score: 0.12303
Attacking: Epoch 433, Loss: 2.01705, Surrogate test score: 0.12303
Attacking: Epoch 434, Loss: 2.01680, Surrogate test score: 0.12303
Attacking: Epoch 435, Loss: 2.01655, Surrogate test score: 0.12303
Attacking: Epoch 436, Loss: 2.01631, Surrogate test score: 0.12303
Attacking: Epoch 437, Loss: 2.01606, Surrogate test score: 0.12303
Attacking: Epoch 438, Loss: 2.01582, Surrogate test score: 0.12303
Attacking: Epoch 439, Loss: 2.01557, Surrogate test score: 0.12303
Attacking: Epoch 440, Loss: 2.01534, Surrogate test score: 0.12303
Attacking: Epoch 441, Loss: 2.01511, Surrogate test score: 0.12303
Attacking: Epoch 442, Loss: 2.01486, Surrogate test score: 0.12303
Attacking: Epoch 443, Loss: 2.01463, Surrogate test score: 0.12303
Attacking: Epoch 444, Loss: 2.01440, Surrogate test score: 0.12303
Attacking: Epoch 445, Loss: 2.01416, Surrogate test score: 0.12303
Attacking: Epoch 446, Loss: 2.01393, Surrogate test score: 0.12303
Attacking: Epoch 447, Loss: 2.01369, Surrogate test score: 0.12303
Attacking: Epoch 448, Loss: 2.01345, Surrogate test score: 0.12303
Attacking: Epoch 449, Loss: 2.01321, Surrogate test score: 0.12303
Attacking: Epoch 450, Loss: 2.01298, Surrogate test score: 0.12303
Attacking: Epoch 451, Loss: 2.01274, Surrogate test score: 0.12303
Attacking: Epoch 452, Loss: 2.01251, Surrogate test score: 0.12303
Attacking: Epoch 453, Loss: 2.01228, Surrogate test score: 0.12303
Attacking: Epoch 454, Loss: 2.01204, Surrogate test score: 0.12303
Attacking: Epoch 455, Loss: 2.01182, Surrogate test score: 0.12303
Attacking: Epoch 456, Loss: 2.01159, Surrogate test score: 0.12303
Attacking: Epoch 457, Loss: 2.01139, Surrogate test score: 0.12303
Attacking: Epoch 458, Loss: 2.01115, Surrogate test score: 0.12303
Attacking: Epoch 459, Loss: 2.01092, Surrogate test score: 0.12303
Attacking: Epoch 460, Loss: 2.01070, Surrogate test score: 0.12303
Attacking: Epoch 461, Loss: 2.01049, Surrogate test score: 0.12303
Attacking: Epoch 462, Loss: 2.01026, Surrogate test score: 0.12303
Attacking: Epoch 463, Loss: 2.01005, Surrogate test score: 0.12303
Attacking: Epoch 464, Loss: 2.00983, Surrogate test score: 0.12303
Attacking: Epoch 465, Loss: 2.00961, Surrogate test score: 0.12303
Attacking: Epoch 466, Loss: 2.00939, Surrogate test score: 0.12303
Attacking: Epoch 467, Loss: 2.00917, Surrogate test score: 0.12303
Attacking: Epoch 468, Loss: 2.00897, Surrogate test score: 0.12303
Attacking: Epoch 469, Loss: 2.00874, Surrogate test score: 0.12303
Attacking: Epoch 470, Loss: 2.00853, Surrogate test score: 0.12303
Attacking: Epoch 471, Loss: 2.00833, Surrogate test score: 0.12303
Attacking: Epoch 472, Loss: 2.00812, Surrogate test score: 0.12303
Attacking: Epoch 473, Loss: 2.00792, Surrogate test score: 0.12303
Attacking: Epoch 474, Loss: 2.00770, Surrogate test score: 0.12303
Attacking: Epoch 475, Loss: 2.00750, Surrogate test score: 0.12303
Attacking: Epoch 476, Loss: 2.00729, Surrogate test score: 0.12303
Attacking: Epoch 477, Loss: 2.00710, Surrogate test score: 0.12303
Attacking: Epoch 478, Loss: 2.00689, Surrogate test score: 0.12303
Attacking: Epoch 479, Loss: 2.00669, Surrogate test score: 0.12303
Attacking: Epoch 480, Loss: 2.00649, Surrogate test score: 0.12303
Attacking: Epoch 481, Loss: 2.00629, Surrogate test score: 0.12303
Attacking: Epoch 482, Loss: 2.00609, Surrogate test score: 0.12303
Attacking: Epoch 483, Loss: 2.00590, Surrogate test score: 0.12303
Attacking: Epoch 484, Loss: 2.00570, Surrogate test score: 0.12303
Attacking: Epoch 485, Loss: 2.00550, Surrogate test score: 0.12303
Attacking: Epoch 486, Loss: 2.00530, Surrogate test score: 0.12303
Attacking: Epoch 487, Loss: 2.00510, Surrogate test score: 0.12303
Attacking: Epoch 488, Loss: 2.00490, Surrogate test score: 0.12303
Attacking: Epoch 489, Loss: 2.00470, Surrogate test score: 0.12303
Attacking: Epoch 490, Loss: 2.00450, Surrogate test score: 0.12303
Attacking: Epoch 491, Loss: 2.00430, Surrogate test score: 0.12303
Attacking: Epoch 492, Loss: 2.00410, Surrogate test score: 0.12303
Attacking: Epoch 493, Loss: 2.00390, Surrogate test score: 0.12303
Attacking: Epoch 494, Loss: 2.00370, Surrogate test score: 0.12303
Attacking: Epoch 495, Loss: 2.00350, Surrogate test score: 0.12303
Attacking: Epoch 496, Loss: 2.00330, Surrogate test score: 0.12303
Attacking: Epoch 497, Loss: 2.00311, Surrogate test score: 0.12303
Attacking: Epoch 498, Loss: 2.00290, Surrogate test score: 0.12303
Attacking: Epoch 499, Loss: 2.00271, Surrogate test score: 0.12303
Attacking: Sequential inject 16065/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 2.53363, Surrogate test score: 0.10443
Attacking: Epoch 1, Loss: 2.19941, Surrogate test score: 0.09860
Attacking: Epoch 2, Loss: 2.05220, Surrogate test score: 0.09490
Attacking: Epoch 3, Loss: 1.94901, Surrogate test score: 0.09098
Attacking: Epoch 4, Loss: 1.86113, Surrogate test score: 0.08717
Attacking: Epoch 5, Loss: 1.78602, Surrogate test score: 0.08370
Attacking: Epoch 6, Loss: 1.72239, Surrogate test score: 0.08179
Attacking: Epoch 7, Loss: 1.66642, Surrogate test score: 0.07888
Attacking: Epoch 8, Loss: 1.61887, Surrogate test score: 0.07697
Attacking: Epoch 9, Loss: 1.57321, Surrogate test score: 0.07563
Attacking: Epoch 10, Loss: 1.53420, Surrogate test score: 0.07429
Attacking: Epoch 11, Loss: 1.49921, Surrogate test score: 0.07328
Attacking: Epoch 12, Loss: 1.46831, Surrogate test score: 0.07171
Attacking: Epoch 13, Loss: 1.44097, Surrogate test score: 0.07081
Attacking: Epoch 14, Loss: 1.41724, Surrogate test score: 0.07036
Attacking: Epoch 15, Loss: 1.39600, Surrogate test score: 0.06980
Attacking: Epoch 16, Loss: 1.37696, Surrogate test score: 0.06936
Attacking: Epoch 17, Loss: 1.36006, Surrogate test score: 0.06880
Attacking: Epoch 18, Loss: 1.34486, Surrogate test score: 0.06846
Attacking: Epoch 19, Loss: 1.33122, Surrogate test score: 0.06846
Attacking: Epoch 20, Loss: 1.31921, Surrogate test score: 0.06835
Attacking: Epoch 21, Loss: 1.30857, Surrogate test score: 0.06812
Attacking: Epoch 22, Loss: 1.29922, Surrogate test score: 0.06801
Attacking: Epoch 23, Loss: 1.29125, Surrogate test score: 0.06790
Attacking: Epoch 24, Loss: 1.28435, Surrogate test score: 0.06779
Attacking: Epoch 25, Loss: 1.27829, Surrogate test score: 0.06768
Attacking: Epoch 26, Loss: 1.27263, Surrogate test score: 0.06756
Attacking: Epoch 27, Loss: 1.26713, Surrogate test score: 0.06745
Attacking: Epoch 28, Loss: 1.26188, Surrogate test score: 0.06723
Attacking: Epoch 29, Loss: 1.25682, Surrogate test score: 0.06711
Attacking: Epoch 30, Loss: 1.25204, Surrogate test score: 0.06711
Attacking: Epoch 31, Loss: 1.24766, Surrogate test score: 0.06711
Attacking: Epoch 32, Loss: 1.24372, Surrogate test score: 0.06700
Attacking: Epoch 33, Loss: 1.24015, Surrogate test score: 0.06689
Attacking: Epoch 34, Loss: 1.23683, Surrogate test score: 0.06689
Attacking: Epoch 35, Loss: 1.23372, Surrogate test score: 0.06689
Attacking: Epoch 36, Loss: 1.23073, Surrogate test score: 0.06689
Attacking: Epoch 37, Loss: 1.22787, Surrogate test score: 0.06678
Attacking: Epoch 38, Loss: 1.22510, Surrogate test score: 0.06667
Attacking: Epoch 39, Loss: 1.22247, Surrogate test score: 0.06667
Attacking: Epoch 40, Loss: 1.21996, Surrogate test score: 0.06667
Attacking: Epoch 41, Loss: 1.21757, Surrogate test score: 0.06655
Attacking: Epoch 42, Loss: 1.21526, Surrogate test score: 0.06655
Attacking: Epoch 43, Loss: 1.21304, Surrogate test score: 0.06655
Attacking: Epoch 44, Loss: 1.21086, Surrogate test score: 0.06644
Attacking: Epoch 45, Loss: 1.20878, Surrogate test score: 0.06633
Attacking: Epoch 46, Loss: 1.20680, Surrogate test score: 0.06622
Attacking: Epoch 47, Loss: 1.20492, Surrogate test score: 0.06622
Attacking: Epoch 48, Loss: 1.20310, Surrogate test score: 0.06622
Attacking: Epoch 49, Loss: 1.20136, Surrogate test score: 0.06622
Attacking: Epoch 50, Loss: 1.19968, Surrogate test score: 0.06622
Attacking: Epoch 51, Loss: 1.19806, Surrogate test score: 0.06622
Attacking: Epoch 52, Loss: 1.19646, Surrogate test score: 0.06622
Attacking: Epoch 53, Loss: 1.19492, Surrogate test score: 0.06611
Attacking: Epoch 54, Loss: 1.19342, Surrogate test score: 0.06611
Attacking: Epoch 55, Loss: 1.19196, Surrogate test score: 0.06611
Attacking: Epoch 56, Loss: 1.19054, Surrogate test score: 0.06611
Attacking: Epoch 57, Loss: 1.18918, Surrogate test score: 0.06611
Attacking: Epoch 58, Loss: 1.18784, Surrogate test score: 0.06611
Attacking: Epoch 59, Loss: 1.18653, Surrogate test score: 0.06611
Attacking: Epoch 60, Loss: 1.18521, Surrogate test score: 0.06611
Attacking: Epoch 61, Loss: 1.18392, Surrogate test score: 0.06611
Attacking: Epoch 62, Loss: 1.18264, Surrogate test score: 0.06611
Attacking: Epoch 63, Loss: 1.18138, Surrogate test score: 0.06611
Attacking: Epoch 64, Loss: 1.18012, Surrogate test score: 0.06599
Attacking: Epoch 65, Loss: 1.17883, Surrogate test score: 0.06599
Attacking: Epoch 66, Loss: 1.17755, Surrogate test score: 0.06599
Attacking: Epoch 67, Loss: 1.17624, Surrogate test score: 0.06599
Attacking: Epoch 68, Loss: 1.17491, Surrogate test score: 0.06588
Attacking: Epoch 69, Loss: 1.17357, Surrogate test score: 0.06588
Attacking: Epoch 70, Loss: 1.17231, Surrogate test score: 0.06577
Attacking: Epoch 71, Loss: 1.17112, Surrogate test score: 0.06577
Attacking: Epoch 72, Loss: 1.16998, Surrogate test score: 0.06577
Attacking: Epoch 73, Loss: 1.16903, Surrogate test score: 0.06577
Attacking: Epoch 74, Loss: 1.16796, Surrogate test score: 0.06566
Attacking: Epoch 75, Loss: 1.16677, Surrogate test score: 0.06566
Attacking: Epoch 76, Loss: 1.16562, Surrogate test score: 0.06555
Attacking: Epoch 77, Loss: 1.16458, Surrogate test score: 0.06555
Attacking: Epoch 78, Loss: 1.16353, Surrogate test score: 0.06543
Attacking: Epoch 79, Loss: 1.16252, Surrogate test score: 0.06543
Attacking: Epoch 80, Loss: 1.16151, Surrogate test score: 0.06543
Attacking: Epoch 81, Loss: 1.16052, Surrogate test score: 0.06543
Attacking: Epoch 82, Loss: 1.15953, Surrogate test score: 0.06543
Attacking: Epoch 83, Loss: 1.15856, Surrogate test score: 0.06543
Attacking: Epoch 84, Loss: 1.15759, Surrogate test score: 0.06532
Attacking: Epoch 85, Loss: 1.15662, Surrogate test score: 0.06532
Attacking: Epoch 86, Loss: 1.15567, Surrogate test score: 0.06532
Attacking: Epoch 87, Loss: 1.15471, Surrogate test score: 0.06521
Attacking: Epoch 88, Loss: 1.15377, Surrogate test score: 0.06521
Attacking: Epoch 89, Loss: 1.15284, Surrogate test score: 0.06521
Attacking: Epoch 90, Loss: 1.15191, Surrogate test score: 0.06521
Attacking: Epoch 91, Loss: 1.15100, Surrogate test score: 0.06521
Attacking: Epoch 92, Loss: 1.15009, Surrogate test score: 0.06521
Attacking: Epoch 93, Loss: 1.14919, Surrogate test score: 0.06521
Attacking: Epoch 94, Loss: 1.14829, Surrogate test score: 0.06521
Attacking: Epoch 95, Loss: 1.14739, Surrogate test score: 0.06521
Attacking: Epoch 96, Loss: 1.14650, Surrogate test score: 0.06521
Attacking: Epoch 97, Loss: 1.14562, Surrogate test score: 0.06521
Attacking: Epoch 98, Loss: 1.14477, Surrogate test score: 0.06521
Attacking: Epoch 99, Loss: 1.14388, Surrogate test score: 0.06499
Attacking: Epoch 100, Loss: 1.14301, Surrogate test score: 0.06499
Attacking: Epoch 101, Loss: 1.14217, Surrogate test score: 0.06499
Attacking: Epoch 102, Loss: 1.14132, Surrogate test score: 0.06499
Attacking: Epoch 103, Loss: 1.14046, Surrogate test score: 0.06499
Attacking: Epoch 104, Loss: 1.13962, Surrogate test score: 0.06499
Attacking: Epoch 105, Loss: 1.13878, Surrogate test score: 0.06499
Attacking: Epoch 106, Loss: 1.13794, Surrogate test score: 0.06499
Attacking: Epoch 107, Loss: 1.13709, Surrogate test score: 0.06499
Attacking: Epoch 108, Loss: 1.13625, Surrogate test score: 0.06487
Attacking: Epoch 109, Loss: 1.13541, Surrogate test score: 0.06476
Attacking: Epoch 110, Loss: 1.13456, Surrogate test score: 0.06476
Attacking: Epoch 111, Loss: 1.13371, Surrogate test score: 0.06476
Attacking: Epoch 112, Loss: 1.13285, Surrogate test score: 0.06476
Attacking: Epoch 113, Loss: 1.13201, Surrogate test score: 0.06476
Attacking: Epoch 114, Loss: 1.13119, Surrogate test score: 0.06465
Attacking: Epoch 115, Loss: 1.13041, Surrogate test score: 0.06476
Attacking: Epoch 116, Loss: 1.12966, Surrogate test score: 0.06476
Attacking: Epoch 117, Loss: 1.12892, Surrogate test score: 0.06476
Attacking: Epoch 118, Loss: 1.12834, Surrogate test score: 0.06476
Attacking: Epoch 119, Loss: 1.12751, Surrogate test score: 0.06476
Attacking: Epoch 120, Loss: 1.12673, Surrogate test score: 0.06476
Attacking: Epoch 121, Loss: 1.12600, Surrogate test score: 0.06476
Attacking: Epoch 122, Loss: 1.12528, Surrogate test score: 0.06476
Attacking: Epoch 123, Loss: 1.12456, Surrogate test score: 0.06476
Attacking: Epoch 124, Loss: 1.12386, Surrogate test score: 0.06476
Attacking: Epoch 125, Loss: 1.12315, Surrogate test score: 0.06476
Attacking: Epoch 126, Loss: 1.12245, Surrogate test score: 0.06476
Attacking: Epoch 127, Loss: 1.12175, Surrogate test score: 0.06476
Attacking: Epoch 128, Loss: 1.12106, Surrogate test score: 0.06476
Attacking: Epoch 129, Loss: 1.12036, Surrogate test score: 0.06465
Attacking: Epoch 130, Loss: 1.11968, Surrogate test score: 0.06454
Attacking: Epoch 131, Loss: 1.11900, Surrogate test score: 0.06454
Attacking: Epoch 132, Loss: 1.11832, Surrogate test score: 0.06454
Attacking: Epoch 133, Loss: 1.11765, Surrogate test score: 0.06443
Attacking: Epoch 134, Loss: 1.11699, Surrogate test score: 0.06443
Attacking: Epoch 135, Loss: 1.11633, Surrogate test score: 0.06443
Attacking: Epoch 136, Loss: 1.11567, Surrogate test score: 0.06443
Attacking: Epoch 137, Loss: 1.11500, Surrogate test score: 0.06443
Attacking: Epoch 138, Loss: 1.11434, Surrogate test score: 0.06443
Attacking: Epoch 139, Loss: 1.11366, Surrogate test score: 0.06443
Attacking: Epoch 140, Loss: 1.11299, Surrogate test score: 0.06443
Attacking: Epoch 141, Loss: 1.11233, Surrogate test score: 0.06443
Attacking: Epoch 142, Loss: 1.11166, Surrogate test score: 0.06443
Attacking: Epoch 143, Loss: 1.11100, Surrogate test score: 0.06443
Attacking: Epoch 144, Loss: 1.11033, Surrogate test score: 0.06443
Attacking: Epoch 145, Loss: 1.10965, Surrogate test score: 0.06443
Attacking: Epoch 146, Loss: 1.10893, Surrogate test score: 0.06443
Attacking: Epoch 147, Loss: 1.10815, Surrogate test score: 0.06443
Attacking: Epoch 148, Loss: 1.10731, Surrogate test score: 0.06443
Attacking: Epoch 149, Loss: 1.10659, Surrogate test score: 0.06443
Attacking: Epoch 150, Loss: 1.10566, Surrogate test score: 0.06431
Attacking: Epoch 151, Loss: 1.10502, Surrogate test score: 0.06431
Attacking: Epoch 152, Loss: 1.10419, Surrogate test score: 0.06431
Attacking: Epoch 153, Loss: 1.10346, Surrogate test score: 0.06431
Attacking: Epoch 154, Loss: 1.10271, Surrogate test score: 0.06431
Attacking: Epoch 155, Loss: 1.10196, Surrogate test score: 0.06431
Attacking: Epoch 156, Loss: 1.10115, Surrogate test score: 0.06431
