nohup: ignoring input
Namespace(attack_method='TDGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='none', device_id=0, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='RobustGCN', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
sp_train_adj SparseTensor(row=tensor([    0,     0,     0,  ..., 89249, 89249, 89249], device='cuda:0'),
             col=tensor([ 1694,  2639,  4953,  ..., 12526, 28631, 52736], device='cuda:0'),
             size=(89250, 89250), nnz=576762, density=0.01%)
Benign CA: 0.4111
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.945176601409912
acc_val: 0.4119
Epoch 10, training loss: 1.620200753211975
acc_val: 0.4119
Epoch 20, training loss: 1.6128506660461426
acc_val: 0.4119
Epoch 30, training loss: 1.6046487092971802
acc_val: 0.4119
Epoch 40, training loss: 1.5925995111465454
acc_val: 0.4119
Epoch 50, training loss: 1.5841714143753052
acc_val: 0.4121
Epoch 60, training loss: 1.5773963928222656
acc_val: 0.4145
Epoch 70, training loss: 1.5705196857452393
acc_val: 0.4152
Epoch 80, training loss: 1.5638571977615356
acc_val: 0.4179
Epoch 90, training loss: 1.5581196546554565
acc_val: 0.4211
Epoch 100, training loss: 1.5524835586547852
acc_val: 0.4251
Epoch 110, training loss: 1.5472592115402222
acc_val: 0.4276
Epoch 120, training loss: 1.54263174533844
acc_val: 0.4365
Epoch 130, training loss: 1.5393248796463013
acc_val: 0.4350
Epoch 140, training loss: 1.535413384437561
acc_val: 0.4343
Epoch 150, training loss: 1.5335779190063477
acc_val: 0.4420
Epoch 160, training loss: 1.5322076082229614
acc_val: 0.4440
Epoch 170, training loss: 1.530367136001587
acc_val: 0.4478
Epoch 180, training loss: 1.5317000150680542
acc_val: 0.4415
Epoch 190, training loss: 1.5287206172943115
acc_val: 0.4533
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0000
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4090
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 17.71089, Surrogate test score: 0.69143
Attacking: Epoch 1, Loss: 16.90831, Surrogate test score: 0.65345
Attacking: Epoch 2, Loss: 16.11817, Surrogate test score: 0.61983
Attacking: Epoch 3, Loss: 15.35021, Surrogate test score: 0.58846
Attacking: Epoch 4, Loss: 14.61390, Surrogate test score: 0.55720
Attacking: Epoch 5, Loss: 13.90861, Surrogate test score: 0.53132
Attacking: Epoch 6, Loss: 13.23901, Surrogate test score: 0.50241
Attacking: Epoch 7, Loss: 12.60634, Surrogate test score: 0.47496
Attacking: Epoch 8, Loss: 12.01089, Surrogate test score: 0.45232
Attacking: Epoch 9, Loss: 11.44838, Surrogate test score: 0.43126
Attacking: Epoch 10, Loss: 10.91886, Surrogate test score: 0.41176
Attacking: Epoch 11, Loss: 10.42701, Surrogate test score: 0.39507
Attacking: Epoch 12, Loss: 9.97648, Surrogate test score: 0.38095
Attacking: Epoch 13, Loss: 9.57091, Surrogate test score: 0.36896
Attacking: Epoch 14, Loss: 9.21142, Surrogate test score: 0.36146
Attacking: Epoch 15, Loss: 8.89635, Surrogate test score: 0.35294
Attacking: Epoch 16, Loss: 8.62274, Surrogate test score: 0.34711
Attacking: Epoch 17, Loss: 8.38849, Surrogate test score: 0.34241
Attacking: Epoch 18, Loss: 8.19067, Surrogate test score: 0.33804
Attacking: Epoch 19, Loss: 8.02528, Surrogate test score: 0.33479
Attacking: Epoch 20, Loss: 7.88722, Surrogate test score: 0.33232
Attacking: Epoch 21, Loss: 7.77223, Surrogate test score: 0.33120
Attacking: Epoch 22, Loss: 7.67710, Surrogate test score: 0.33053
Attacking: Epoch 23, Loss: 7.59784, Surrogate test score: 0.33020
Attacking: Epoch 24, Loss: 7.53147, Surrogate test score: 0.32964
Attacking: Epoch 25, Loss: 7.47591, Surrogate test score: 0.32908
Attacking: Epoch 26, Loss: 7.42911, Surrogate test score: 0.32896
Attacking: Epoch 27, Loss: 7.38897, Surrogate test score: 0.32863
Attacking: Epoch 28, Loss: 7.35359, Surrogate test score: 0.32852
Attacking: Epoch 29, Loss: 7.32141, Surrogate test score: 0.32840
Attacking: Epoch 30, Loss: 7.29147, Surrogate test score: 0.32840
Attacking: Epoch 31, Loss: 7.26356, Surrogate test score: 0.32840
Attacking: Epoch 32, Loss: 7.23758, Surrogate test score: 0.32829
Attacking: Epoch 33, Loss: 7.21301, Surrogate test score: 0.32829
Attacking: Epoch 34, Loss: 7.18950, Surrogate test score: 0.32818
Attacking: Epoch 35, Loss: 7.16671, Surrogate test score: 0.32818
Attacking: Epoch 36, Loss: 7.14439, Surrogate test score: 0.32807
Attacking: Epoch 37, Loss: 7.12261, Surrogate test score: 0.32807
Attacking: Epoch 38, Loss: 7.10161, Surrogate test score: 0.32796
Attacking: Epoch 39, Loss: 7.08150, Surrogate test score: 0.32796
Attacking: Epoch 40, Loss: 7.06206, Surrogate test score: 0.32784
Attacking: Epoch 41, Loss: 7.04318, Surrogate test score: 0.32784
Attacking: Epoch 42, Loss: 7.02483, Surrogate test score: 0.32784
Attacking: Epoch 43, Loss: 7.00694, Surrogate test score: 0.32784
Attacking: Epoch 44, Loss: 6.98953, Surrogate test score: 0.32784
Attacking: Epoch 45, Loss: 6.97258, Surrogate test score: 0.32773
Attacking: Epoch 46, Loss: 6.95606, Surrogate test score: 0.32773
Attacking: Epoch 47, Loss: 6.93998, Surrogate test score: 0.32773
Attacking: Epoch 48, Loss: 6.92430, Surrogate test score: 0.32773
Attacking: Epoch 49, Loss: 6.90900, Surrogate test score: 0.32773
Attacking: Epoch 50, Loss: 6.89408, Surrogate test score: 0.32773
Attacking: Epoch 51, Loss: 6.87955, Surrogate test score: 0.32784
Attacking: Epoch 52, Loss: 6.86538, Surrogate test score: 0.32784
Attacking: Epoch 53, Loss: 6.85157, Surrogate test score: 0.32773
Attacking: Epoch 54, Loss: 6.83808, Surrogate test score: 0.32762
Attacking: Epoch 55, Loss: 6.82485, Surrogate test score: 0.32762
Attacking: Epoch 56, Loss: 6.81186, Surrogate test score: 0.32762
Attacking: Epoch 57, Loss: 6.79912, Surrogate test score: 0.32762
Attacking: Epoch 58, Loss: 6.78665, Surrogate test score: 0.32751
Attacking: Epoch 346, Loss: 2.06853, Surrogate test score: 0.12437
Attacking: Epoch 347, Loss: 2.06812, Surrogate test score: 0.12437
Attacking: Epoch 348, Loss: 2.06771, Surrogate test score: 0.12437
Attacking: Epoch 349, Loss: 2.06731, Surrogate test score: 0.12437
Attacking: Epoch 350, Loss: 2.06690, Surrogate test score: 0.12437
Attacking: Epoch 351, Loss: 2.06651, Surrogate test score: 0.12437
Attacking: Epoch 352, Loss: 2.06609, Surrogate test score: 0.12437
Attacking: Epoch 353, Loss: 2.06572, Surrogate test score: 0.12426
Attacking: Epoch 354, Loss: 2.06532, Surrogate test score: 0.12426
Attacking: Epoch 355, Loss: 2.06494, Surrogate test score: 0.12426
Attacking: Epoch 356, Loss: 2.06454, Surrogate test score: 0.12426
Attacking: Epoch 357, Loss: 2.06415, Surrogate test score: 0.12426
Attacking: Epoch 358, Loss: 2.06377, Surrogate test score: 0.12426
Attacking: Epoch 359, Loss: 2.06337, Surrogate test score: 0.12426
Attacking: Epoch 360, Loss: 2.06301, Surrogate test score: 0.12426
Attacking: Epoch 361, Loss: 2.06262, Surrogate test score: 0.12426
Attacking: Epoch 362, Loss: 2.06224, Surrogate test score: 0.12426
Attacking: Epoch 363, Loss: 2.06188, Surrogate test score: 0.12426
Attacking: Epoch 364, Loss: 2.06150, Surrogate test score: 0.12426
Attacking: Epoch 365, Loss: 2.06111, Surrogate test score: 0.12426
Attacking: Epoch 366, Loss: 2.06059, Surrogate test score: 0.12426
Attacking: Epoch 367, Loss: 2.05956, Surrogate test score: 0.12426
Attacking: Epoch 368, Loss: 2.05833, Surrogate test score: 0.12415
Attacking: Epoch 369, Loss: 2.05831, Surrogate test score: 0.12415
Attacking: Epoch 370, Loss: 2.05700, Surrogate test score: 0.12415
Attacking: Epoch 371, Loss: 2.05629, Surrogate test score: 0.12415
Attacking: Epoch 372, Loss: 2.05591, Surrogate test score: 0.12415
Attacking: Epoch 373, Loss: 2.05551, Surrogate test score: 0.12415
Attacking: Epoch 374, Loss: 2.05514, Surrogate test score: 0.12415
Attacking: Epoch 375, Loss: 2.05479, Surrogate test score: 0.12415
Attacking: Epoch 376, Loss: 2.05444, Surrogate test score: 0.12415
Attacking: Epoch 377, Loss: 2.05409, Surrogate test score: 0.12415
Attacking: Epoch 378, Loss: 2.05375, Surrogate test score: 0.12415
Attacking: Epoch 379, Loss: 2.05338, Surrogate test score: 0.12415
Attacking: Epoch 380, Loss: 2.05305, Surrogate test score: 0.12415
Attacking: Epoch 381, Loss: 2.05271, Surrogate test score: 0.12415
Attacking: Epoch 382, Loss: 2.05238, Surrogate test score: 0.12415
Attacking: Epoch 383, Loss: 2.05203, Surrogate test score: 0.12415
Attacking: Epoch 384, Loss: 2.05171, Surrogate test score: 0.12415
Attacking: Epoch 385, Loss: 2.05137, Surrogate test score: 0.12415
Attacking: Epoch 386, Loss: 2.05105, Surrogate test score: 0.12415
Attacking: Epoch 387, Loss: 2.05071, Surrogate test score: 0.12415
Attacking: Epoch 388, Loss: 2.05039, Surrogate test score: 0.12415
Attacking: Epoch 389, Loss: 2.05006, Surrogate test score: 0.12415
Attacking: Epoch 390, Loss: 2.04974, Surrogate test score: 0.12415
Attacking: Epoch 391, Loss: 2.04940, Surrogate test score: 0.12415
Attacking: Epoch 392, Loss: 2.04909, Surrogate test score: 0.12415
Attacking: Epoch 393, Loss: 2.04876, Surrogate test score: 0.12415
Attacking: Epoch 394, Loss: 2.04844, Surrogate test score: 0.12415
Attacking: Epoch 395, Loss: 2.04811, Surrogate test score: 0.12415
Attacking: Epoch 396, Loss: 2.04780, Surrogate test score: 0.12415
Attacking: Epoch 397, Loss: 2.04747, Surrogate test score: 0.12415
Attacking: Epoch 398, Loss: 2.04716, Surrogate test score: 0.12415
Attacking: Epoch 399, Loss: 2.04683, Surrogate test score: 0.12415
Attacking: Epoch 400, Loss: 2.04652, Surrogate test score: 0.12415
Attacking: Epoch 401, Loss: 2.04622, Surrogate test score: 0.12415
Attacking: Epoch 402, Loss: 2.04589, Surrogate test score: 0.12415
Attacking: Epoch 403, Loss: 2.04557, Surrogate test score: 0.12415
Attacking: Epoch 404, Loss: 2.04527, Surrogate test score: 0.12415
Attacking: Epoch 405, Loss: 2.04495, Surrogate test score: 0.12415
Attacking: Epoch 406, Loss: 2.04465, Surrogate test score: 0.12415
Attacking: Epoch 407, Loss: 2.04432, Surrogate test score: 0.12415
Attacking: Epoch 408, Loss: 2.04402, Surrogate test score: 0.12403
Attacking: Epoch 409, Loss: 2.04369, Surrogate test score: 0.12403
Attacking: Epoch 410, Loss: 2.04337, Surrogate test score: 0.12403
Attacking: Epoch 411, Loss: 2.04305, Surrogate test score: 0.12403
Attacking: Epoch 412, Loss: 2.04273, Surrogate test score: 0.12403
Attacking: Epoch 413, Loss: 2.04240, Surrogate test score: 0.12403
Attacking: Epoch 414, Loss: 2.04208, Surrogate test score: 0.12403
Attacking: Epoch 415, Loss: 2.04175, Surrogate test score: 0.12403
Attacking: Epoch 416, Loss: 2.04143, Surrogate test score: 0.12403
Attacking: Epoch 417, Loss: 2.04111, Surrogate test score: 0.12403
Attacking: Epoch 418, Loss: 2.04078, Surrogate test score: 0.12403
Attacking: Epoch 419, Loss: 2.04047, Surrogate test score: 0.12403
Attacking: Epoch 420, Loss: 2.04015, Surrogate test score: 0.12403
Attacking: Epoch 421, Loss: 2.03984, Surrogate test score: 0.12403
Attacking: Epoch 422, Loss: 2.03954, Surrogate test score: 0.12403
Attacking: Epoch 423, Loss: 2.03924, Surrogate test score: 0.12403
Attacking: Epoch 424, Loss: 2.03894, Surrogate test score: 0.12403
Attacking: Epoch 425, Loss: 2.03864, Surrogate test score: 0.12403
Attacking: Epoch 426, Loss: 2.03835, Surrogate test score: 0.12403
Attacking: Epoch 427, Loss: 2.03805, Surrogate test score: 0.12403
Attacking: Epoch 428, Loss: 2.03776, Surrogate test score: 0.12403
Attacking: Epoch 429, Loss: 2.03746, Surrogate test score: 0.12403
Attacking: Epoch 430, Loss: 2.03717, Surrogate test score: 0.12392
Attacking: Epoch 431, Loss: 2.03689, Surrogate test score: 0.12392
Attacking: Epoch 432, Loss: 2.03661, Surrogate test score: 0.12392
Attacking: Epoch 433, Loss: 2.03632, Surrogate test score: 0.12392
Attacking: Epoch 434, Loss: 2.03603, Surrogate test score: 0.12392
Attacking: Epoch 435, Loss: 2.03575, Surrogate test score: 0.12392
Attacking: Epoch 436, Loss: 2.03547, Surrogate test score: 0.12392
Attacking: Epoch 437, Loss: 2.03519, Surrogate test score: 0.12392
Attacking: Epoch 438, Loss: 2.03492, Surrogate test score: 0.12392
Attacking: Epoch 439, Loss: 2.03464, Surrogate test score: 0.12392
Attacking: Epoch 440, Loss: 2.03437, Surrogate test score: 0.12392
Attacking: Epoch 441, Loss: 2.03410, Surrogate test score: 0.12392
Attacking: Epoch 442, Loss: 2.03382, Surrogate test score: 0.12392
Attacking: Epoch 443, Loss: 2.03356, Surrogate test score: 0.12392
Attacking: Epoch 444, Loss: 2.03329, Surrogate test score: 0.12392
Attacking: Epoch 445, Loss: 2.03302, Surrogate test score: 0.12392
Attacking: Epoch 446, Loss: 2.03275, Surrogate test score: 0.12392
Attacking: Epoch 447, Loss: 2.03250, Surrogate test score: 0.12392
Attacking: Epoch 448, Loss: 2.03222, Surrogate test score: 0.12392
Attacking: Epoch 449, Loss: 2.03196, Surrogate test score: 0.12392
Attacking: Epoch 450, Loss: 2.03170, Surrogate test score: 0.12392
Attacking: Epoch 451, Loss: 2.03146, Surrogate test score: 0.12392
Attacking: Epoch 452, Loss: 2.03119, Surrogate test score: 0.12392
Attacking: Epoch 453, Loss: 2.03094, Surrogate test score: 0.12392
Attacking: Epoch 454, Loss: 2.03068, Surrogate test score: 0.12392
Attacking: Epoch 455, Loss: 2.03043, Surrogate test score: 0.12392
Attacking: Epoch 456, Loss: 2.03017, Surrogate test score: 0.12392
Attacking: Epoch 457, Loss: 2.02992, Surrogate test score: 0.12392
Attacking: Epoch 458, Loss: 2.02965, Surrogate test score: 0.12392
Attacking: Epoch 459, Loss: 2.02939, Surrogate test score: 0.12392
Attacking: Epoch 460, Loss: 2.02914, Surrogate test score: 0.12392
Attacking: Epoch 461, Loss: 2.02888, Surrogate test score: 0.12392
Attacking: Epoch 462, Loss: 2.02861, Surrogate test score: 0.12392
Attacking: Epoch 463, Loss: 2.02836, Surrogate test score: 0.12392
Attacking: Epoch 464, Loss: 2.02811, Surrogate test score: 0.12392
Attacking: Epoch 465, Loss: 2.02785, Surrogate test score: 0.12392
Attacking: Epoch 466, Loss: 2.02760, Surrogate test score: 0.12392
Attacking: Epoch 467, Loss: 2.02734, Surrogate test score: 0.12392
Attacking: Epoch 468, Loss: 2.02710, Surrogate test score: 0.12392
Attacking: Epoch 469, Loss: 2.02685, Surrogate test score: 0.12392
Attacking: Epoch 470, Loss: 2.02661, Surrogate test score: 0.12392
Attacking: Epoch 471, Loss: 2.02636, Surrogate test score: 0.12392
Attacking: Epoch 472, Loss: 2.02612, Surrogate test score: 0.12392
Attacking: Epoch 473, Loss: 2.02588, Surrogate test score: 0.12392
Attacking: Epoch 474, Loss: 2.02563, Surrogate test score: 0.12392
Attacking: Epoch 475, Loss: 2.02540, Surrogate test score: 0.12392
Attacking: Epoch 476, Loss: 2.02517, Surrogate test score: 0.12392
Attacking: Epoch 477, Loss: 2.02493, Surrogate test score: 0.12392
Attacking: Epoch 478, Loss: 2.02470, Surrogate test score: 0.12392
Attacking: Epoch 479, Loss: 2.02447, Surrogate test score: 0.12392
Attacking: Epoch 480, Loss: 2.02423, Surrogate test score: 0.12392
Attacking: Epoch 481, Loss: 2.02400, Surrogate test score: 0.12392
Attacking: Epoch 482, Loss: 2.02377, Surrogate test score: 0.12392
Attacking: Epoch 483, Loss: 2.02352, Surrogate test score: 0.12392
Attacking: Epoch 484, Loss: 2.02329, Surrogate test score: 0.12392
Attacking: Epoch 485, Loss: 2.02307, Surrogate test score: 0.12392
Attacking: Epoch 486, Loss: 2.02284, Surrogate test score: 0.12392
Attacking: Epoch 487, Loss: 2.02261, Surrogate test score: 0.12392
Attacking: Epoch 488, Loss: 2.02239, Surrogate test score: 0.12392
Attacking: Epoch 489, Loss: 2.02216, Surrogate test score: 0.12392
Attacking: Epoch 490, Loss: 2.02193, Surrogate test score: 0.12392
Attacking: Epoch 491, Loss: 2.02170, Surrogate test score: 0.12392
Attacking: Epoch 492, Loss: 2.02147, Surrogate test score: 0.12392
Attacking: Epoch 493, Loss: 2.02124, Surrogate test score: 0.12392
Attacking: Epoch 494, Loss: 2.02101, Surrogate test score: 0.12392
Attacking: Epoch 495, Loss: 2.02077, Surrogate test score: 0.12392
Attacking: Epoch 496, Loss: 2.02055, Surrogate test score: 0.12392
Attacking: Epoch 497, Loss: 2.02031, Surrogate test score: 0.12392
Attacking: Epoch 498, Loss: 2.02010, Surrogate test score: 0.12392
Attacking: Epoch 499, Loss: 2.01987, Surrogate test score: 0.12392
Attacking: Sequential inject 16065/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 2.71896, Surrogate test score: 0.10387
Attacking: Epoch 1, Loss: 2.27292, Surrogate test score: 0.09972
Attacking: Epoch 2, Loss: 2.09536, Surrogate test score: 0.09613
Attacking: Epoch 3, Loss: 1.99125, Surrogate test score: 0.09345
Attacking: Epoch 4, Loss: 1.91450, Surrogate test score: 0.09076
Attacking: Epoch 5, Loss: 1.85016, Surrogate test score: 0.08818
Attacking: Epoch 6, Loss: 1.79315, Surrogate test score: 0.08527
Attacking: Epoch 7, Loss: 1.74132, Surrogate test score: 0.08325
Attacking: Epoch 8, Loss: 1.69517, Surrogate test score: 0.08213
Attacking: Epoch 9, Loss: 1.65166, Surrogate test score: 0.08078
Attacking: Epoch 10, Loss: 1.61099, Surrogate test score: 0.07888
Attacking: Epoch 11, Loss: 1.57151, Surrogate test score: 0.07653
Attacking: Epoch 12, Loss: 1.53491, Surrogate test score: 0.07529
Attacking: Epoch 13, Loss: 1.50047, Surrogate test score: 0.07406
Attacking: Epoch 14, Loss: 1.46993, Surrogate test score: 0.07305
Attacking: Epoch 15, Loss: 1.44255, Surrogate test score: 0.07249
Attacking: Epoch 16, Loss: 1.41777, Surrogate test score: 0.07182
Attacking: Epoch 17, Loss: 1.39517, Surrogate test score: 0.07048
Attacking: Epoch 18, Loss: 1.37601, Surrogate test score: 0.07025
Attacking: Epoch 19, Loss: 1.35940, Surrogate test score: 0.06992
Attacking: Epoch 20, Loss: 1.34509, Surrogate test score: 0.06947
Attacking: Epoch 21, Loss: 1.33266, Surrogate test score: 0.06958
Attacking: Epoch 22, Loss: 1.32205, Surrogate test score: 0.06936
Attacking: Epoch 23, Loss: 1.31307, Surrogate test score: 0.06924
Attacking: Epoch 24, Loss: 1.30541, Surrogate test score: 0.06913
Attacking: Epoch 25, Loss: 1.29897, Surrogate test score: 0.06913
Attacking: Epoch 26, Loss: 1.29359, Surrogate test score: 0.06902
Attacking: Epoch 27, Loss: 1.28883, Surrogate test score: 0.06902
Attacking: Epoch 28, Loss: 1.28453, Surrogate test score: 0.06902
Attacking: Epoch 29, Loss: 1.28068, Surrogate test score: 0.06868
Attacking: Epoch 30, Loss: 1.27712, Surrogate test score: 0.06857
Attacking: Epoch 31, Loss: 1.27374, Surrogate test score: 0.06857
Attacking: Epoch 32, Loss: 1.27053, Surrogate test score: 0.06846
Attacking: Epoch 33, Loss: 1.26754, Surrogate test score: 0.06835
Attacking: Epoch 34, Loss: 1.26476, Surrogate test score: 0.06835
Attacking: Epoch 35, Loss: 1.26210, Surrogate test score: 0.06835
Attacking: Epoch 36, Loss: 1.25957, Surrogate test score: 0.06835
Attacking: Epoch 37, Loss: 1.25712, Surrogate test score: 0.06824
Attacking: Epoch 38, Loss: 1.25481, Surrogate test score: 0.06824
Attacking: Epoch 39, Loss: 1.25266, Surrogate test score: 0.06812
Attacking: Epoch 40, Loss: 1.25060, Surrogate test score: 0.06812
Attacking: Epoch 41, Loss: 1.24860, Surrogate test score: 0.06812
Attacking: Epoch 42, Loss: 1.24669, Surrogate test score: 0.06812
Attacking: Epoch 43, Loss: 1.24488, Surrogate test score: 0.06812
Attacking: Epoch 44, Loss: 1.24315, Surrogate test score: 0.06812
Attacking: Epoch 45, Loss: 1.24143, Surrogate test score: 0.06812
Attacking: Epoch 46, Loss: 1.23975, Surrogate test score: 0.06790
Attacking: Epoch 47, Loss: 1.23810, Surrogate test score: 0.06790
Attacking: Epoch 48, Loss: 1.23651, Surrogate test score: 0.06790
Attacking: Epoch 49, Loss: 1.23495, Surrogate test score: 0.06768
Attacking: Epoch 50, Loss: 1.23341, Surrogate test score: 0.06756
Attacking: Epoch 51, Loss: 1.23189, Surrogate test score: 0.06756
Attacking: Epoch 52, Loss: 1.23041, Surrogate test score: 0.06756
Attacking: Epoch 53, Loss: 1.22895, Surrogate test score: 0.06745
Attacking: Epoch 54, Loss: 1.22750, Surrogate test score: 0.06745
Attacking: Epoch 55, Loss: 1.22608, Surrogate test score: 0.06734
Attacking: Epoch 56, Loss: 1.22466, Surrogate test score: 0.06734
Attacking: Epoch 57, Loss: 1.22327, Surrogate test score: 0.06723
Attacking: Epoch 58, Loss: 1.22187, Surrogate test score: 0.06723
Attacking: Epoch 59, Loss: 1.22049, Surrogate test score: 0.06723
Attacking: Epoch 60, Loss: 1.21914, Surrogate test score: 0.06711
Attacking: Epoch 61, Loss: 1.21780, Surrogate test score: 0.06711
Attacking: Epoch 62, Loss: 1.21647, Surrogate test score: 0.06700
Attacking: Epoch 63, Loss: 1.21515, Surrogate test score: 0.06700
Attacking: Epoch 64, Loss: 1.21384, Surrogate test score: 0.06700
Attacking: Epoch 65, Loss: 1.21253, Surrogate test score: 0.06700
Attacking: Epoch 66, Loss: 1.21121, Surrogate test score: 0.06700
Attacking: Epoch 67, Loss: 1.20991, Surrogate test score: 0.06700
Attacking: Epoch 68, Loss: 1.20862, Surrogate test score: 0.06700
Attacking: Epoch 69, Loss: 1.20732, Surrogate test score: 0.06689
Attacking: Epoch 70, Loss: 1.20604, Surrogate test score: 0.06689
Attacking: Epoch 71, Loss: 1.20472, Surrogate test score: 0.06689
Attacking: Epoch 72, Loss: 1.20337, Surrogate test score: 0.06678
Attacking: Epoch 73, Loss: 1.20196, Surrogate test score: 0.06667
Attacking: Epoch 74, Loss: 1.20048, Surrogate test score: 0.06667
Attacking: Epoch 75, Loss: 1.19891, Surrogate test score: 0.06655
Attacking: Epoch 76, Loss: 1.19749, Surrogate test score: 0.06655
Attacking: Epoch 77, Loss: 1.19610, Surrogate test score: 0.06655
Attacking: Epoch 78, Loss: 1.19451, Surrogate test score: 0.06655
Attacking: Epoch 79, Loss: 1.19311, Surrogate test score: 0.06655
Attacking: Epoch 80, Loss: 1.19180, Surrogate test score: 0.06655
Attacking: Epoch 81, Loss: 1.19053, Surrogate test score: 0.06655
Attacking: Epoch 82, Loss: 1.18926, Surrogate test score: 0.06655
Attacking: Epoch 83, Loss: 1.18798, Surrogate test score: 0.06655
Attacking: Epoch 84, Loss: 1.18685, Surrogate test score: 0.06633
Attacking: Epoch 85, Loss: 1.18578, Surrogate test score: 0.06633
Attacking: Epoch 86, Loss: 1.18454, Surrogate test score: 0.06633
Attacking: Epoch 87, Loss: 1.18335, Surrogate test score: 0.06633
Attacking: Epoch 88, Loss: 1.18223, Surrogate test score: 0.06633
Attacking: Epoch 89, Loss: 1.18109, Surrogate test score: 0.06633
Attacking: Epoch 90, Loss: 1.17992, Surrogate test score: 0.06633
Attacking: Epoch 91, Loss: 1.17875, Surrogate test score: 0.06633
Attacking: Epoch 92, Loss: 1.17760, Surrogate test score: 0.06633
Attacking: Epoch 93, Loss: 1.17650, Surrogate test score: 0.06633
Attacking: Epoch 94, Loss: 1.17543, Surrogate test score: 0.06633
Attacking: Epoch 95, Loss: 1.17436, Surrogate test score: 0.06633
Attacking: Epoch 96, Loss: 1.17329, Surrogate test score: 0.06633
Attacking: Epoch 97, Loss: 1.17225, Surrogate test score: 0.06633
Attacking: Epoch 98, Loss: 1.17126, Surrogate test score: 0.06633
Attacking: Epoch 99, Loss: 1.17028, Surrogate test score: 0.06633
Attacking: Epoch 100, Loss: 1.16931, Surrogate test score: 0.06633
Attacking: Epoch 101, Loss: 1.16835, Surrogate test score: 0.06633
Attacking: Epoch 102, Loss: 1.16738, Surrogate test score: 0.06633
Attacking: Epoch 103, Loss: 1.16643, Surrogate test score: 0.06633
Attacking: Epoch 104, Loss: 1.16549, Surrogate test score: 0.06633
Attacking: Epoch 105, Loss: 1.16457, Surrogate test score: 0.06633
Attacking: Epoch 106, Loss: 1.16366, Surrogate test score: 0.06633
Attacking: Epoch 107, Loss: 1.16277, Surrogate test score: 0.06633
Attacking: Epoch 108, Loss: 1.16187, Surrogate test score: 0.06622
Attacking: Epoch 109, Loss: 1.16096, Surrogate test score: 0.06611
Attacking: Epoch 110, Loss: 1.16009, Surrogate test score: 0.06611
Attacking: Epoch 111, Loss: 1.15923, Surrogate test score: 0.06611
Attacking: Epoch 112, Loss: 1.15836, Surrogate test score: 0.06611
Attacking: Epoch 113, Loss: 1.15750, Surrogate test score: 0.06611
Attacking: Epoch 114, Loss: 1.15666, Surrogate test score: 0.06611
Attacking: Epoch 115, Loss: 1.15582, Surrogate test score: 0.06611
Attacking: Epoch 116, Loss: 1.15499, Surrogate test score: 0.06611
Attacking: Epoch 117, Loss: 1.15416, Surrogate test score: 0.06611
Attacking: Epoch 118, Loss: 1.15334, Surrogate test score: 0.06611
Attacking: Epoch 119, Loss: 1.15254, Surrogate test score: 0.06611
Attacking: Epoch 120, Loss: 1.15173, Surrogate test score: 0.06611
Attacking: Epoch 121, Loss: 1.15094, Surrogate test score: 0.06611
Attacking: Epoch 122, Loss: 1.15014, Surrogate test score: 0.06611
Attacking: Epoch 123, Loss: 1.14936, Surrogate test score: 0.06611
Attacking: Epoch 124, Loss: 1.14859, Surrogate test score: 0.06611
Attacking: Epoch 125, Loss: 1.14781, Surrogate test score: 0.06611
Attacking: Epoch 126, Loss: 1.14705, Surrogate test score: 0.06611
Attacking: Epoch 127, Loss: 1.14629, Surrogate test score: 0.06611
Attacking: Epoch 128, Loss: 1.14554, Surrogate test score: 0.06611
Attacking: Epoch 129, Loss: 1.14478, Surrogate test score: 0.06611
Attacking: Epoch 130, Loss: 1.14403, Surrogate test score: 0.06611
Attacking: Epoch 131, Loss: 1.14329, Surrogate test score: 0.06611
Attacking: Epoch 132, Loss: 1.14255, Surrogate test score: 0.06611
Attacking: Epoch 133, Loss: 1.14182, Surrogate test score: 0.06611
Attacking: Epoch 134, Loss: 1.14110, Surrogate test score: 0.06611
Attacking: Epoch 135, Loss: 1.14038, Surrogate test score: 0.06611
Attacking: Epoch 136, Loss: 1.13966, Surrogate test score: 0.06611
Attacking: Epoch 137, Loss: 1.13896, Surrogate test score: 0.06611
