nohup: ignoring input
Namespace(attack_method='TDGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='prune', device_id=3, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GCN', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.2062
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9452153444290161
acc_val: 0.4119
Epoch 10, training loss: 1.6309700012207031
acc_val: 0.4119
Epoch 20, training loss: 1.6187177896499634
acc_val: 0.4119
Epoch 30, training loss: 1.605920433998108
acc_val: 0.4117
Epoch 40, training loss: 1.5945312976837158
acc_val: 0.4119
Epoch 50, training loss: 1.5863348245620728
acc_val: 0.4114
Epoch 60, training loss: 1.5802758932113647
acc_val: 0.4139
Epoch 70, training loss: 1.5742063522338867
acc_val: 0.4133
Epoch 80, training loss: 1.5673242807388306
acc_val: 0.4158
Epoch 90, training loss: 1.5605494976043701
acc_val: 0.4211
Epoch 100, training loss: 1.551489233970642
acc_val: 0.4271
Epoch 110, training loss: 1.5445424318313599
acc_val: 0.4266
Epoch 120, training loss: 1.5378440618515015
acc_val: 0.4392
Epoch 130, training loss: 1.5354580879211426
acc_val: 0.4420
Epoch 140, training loss: 1.5312683582305908
acc_val: 0.4389
Epoch 150, training loss: 1.5314425230026245
acc_val: 0.4432
Epoch 160, training loss: 1.5311552286148071
acc_val: 0.4457
Epoch 170, training loss: 1.527440071105957
acc_val: 0.4492
Epoch 180, training loss: 1.5292843580245972
acc_val: 0.4463
Epoch 190, training loss: 1.5266375541687012
acc_val: 0.4492
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0000
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4193
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 18.50232, Surrogate test score: 0.71092
Attacking: Epoch 1, Loss: 17.60594, Surrogate test score: 0.67518
Attacking: Epoch 2, Loss: 16.72763, Surrogate test score: 0.64370
Attacking: Epoch 3, Loss: 15.88720, Surrogate test score: 0.60964
Attacking: Epoch 4, Loss: 15.09177, Surrogate test score: 0.57860
Attacking: Epoch 5, Loss: 14.34667, Surrogate test score: 0.54891
Attacking: Epoch 6, Loss: 13.65191, Surrogate test score: 0.52392
Attacking: Epoch 7, Loss: 13.00189, Surrogate test score: 0.49793
Attacking: Epoch 8, Loss: 12.39321, Surrogate test score: 0.47328
Attacking: Epoch 9, Loss: 11.82073, Surrogate test score: 0.45333
Attacking: Epoch 10, Loss: 11.28251, Surrogate test score: 0.43417
Attacking: Epoch 11, Loss: 10.78037, Surrogate test score: 0.41356
Attacking: Epoch 12, Loss: 10.31476, Surrogate test score: 0.39866
Attacking: Epoch 13, Loss: 9.88773, Surrogate test score: 0.38286
Attacking: Epoch 14, Loss: 9.49934, Surrogate test score: 0.37053
Attacking: Epoch 15, Loss: 9.14956, Surrogate test score: 0.36112
Attacking: Epoch 16, Loss: 8.84215, Surrogate test score: 0.35294
Attacking: Epoch 17, Loss: 8.57395, Surrogate test score: 0.34611
Attacking: Epoch 18, Loss: 8.34285, Surrogate test score: 0.34084
Attacking: Epoch 19, Loss: 8.14616, Surrogate test score: 0.33625
Attacking: Epoch 20, Loss: 7.97944, Surrogate test score: 0.33289
Attacking: Epoch 21, Loss: 7.83934, Surrogate test score: 0.32997
Attacking: Epoch 22, Loss: 7.72229, Surrogate test score: 0.32896
Attacking: Epoch 23, Loss: 7.62507, Surrogate test score: 0.32784
Attacking: Epoch 24, Loss: 7.54399, Surrogate test score: 0.32672
Attacking: Epoch 25, Loss: 7.47609, Surrogate test score: 0.32571
Attacking: Epoch 26, Loss: 7.41917, Surrogate test score: 0.32549
Attacking: Epoch 27, Loss: 7.37091, Surrogate test score: 0.32493
Attacking: Epoch 28, Loss: 7.32920, Surrogate test score: 0.32459
Attacking: Epoch 29, Loss: 7.29259, Surrogate test score: 0.32448
Attacking: Epoch 30, Loss: 7.25994, Surrogate test score: 0.32448
Attacking: Epoch 31, Loss: 7.23068, Surrogate test score: 0.32437
Attacking: Epoch 32, Loss: 7.20401, Surrogate test score: 0.32437
Attacking: Epoch 33, Loss: 7.17877, Surrogate test score: 0.32415
Attacking: Epoch 34, Loss: 7.15443, Surrogate test score: 0.32403
Attacking: Epoch 35, Loss: 7.13093, Surrogate test score: 0.32403
Attacking: Epoch 36, Loss: 7.10815, Surrogate test score: 0.32403
Attacking: Epoch 37, Loss: 7.08619, Surrogate test score: 0.32392
Attacking: Epoch 38, Loss: 7.06515, Surrogate test score: 0.32392
Attacking: Epoch 39, Loss: 7.04513, Surrogate test score: 0.32392
Attacking: Epoch 40, Loss: 7.02599, Surrogate test score: 0.32392
Attacking: Epoch 41, Loss: 7.00748, Surrogate test score: 0.32392
Attacking: Epoch 42, Loss: 6.98953, Surrogate test score: 0.32381
Attacking: Epoch 43, Loss: 6.97207, Surrogate test score: 0.32381
Attacking: Epoch 44, Loss: 6.95505, Surrogate test score: 0.32381
Attacking: Epoch 45, Loss: 6.93843, Surrogate test score: 0.32381
Attacking: Epoch 46, Loss: 6.92218, Surrogate test score: 0.32381
Attacking: Epoch 47, Loss: 6.90628, Surrogate test score: 0.32381
Attacking: Epoch 48, Loss: 6.89069, Surrogate test score: 0.32381
Attacking: Epoch 49, Loss: 6.87541, Surrogate test score: 0.32381
Attacking: Epoch 50, Loss: 6.86044, Surrogate test score: 0.32381
Attacking: Epoch 51, Loss: 6.84577, Surrogate test score: 0.32381
Attacking: Epoch 52, Loss: 6.83141, Surrogate test score: 0.32381
Attacking: Epoch 53, Loss: 6.81732, Surrogate test score: 0.32381
Attacking: Epoch 54, Loss: 6.80353, Surrogate test score: 0.32381
Attacking: Epoch 55, Loss: 6.79004, Surrogate test score: 0.32381
Attacking: Epoch 56, Loss: 6.77683, Surrogate test score: 0.32381
Attacking: Epoch 57, Loss: 6.76392, Surrogate test score: 0.32381
Attacking: Epoch 67, Loss: 1.15900, Surrogate test score: 0.06454
Attacking: Epoch 68, Loss: 1.15803, Surrogate test score: 0.06454
Attacking: Epoch 69, Loss: 1.15706, Surrogate test score: 0.06454
Attacking: Epoch 70, Loss: 1.15610, Surrogate test score: 0.06454
Attacking: Epoch 71, Loss: 1.15515, Surrogate test score: 0.06454
Attacking: Epoch 72, Loss: 1.15420, Surrogate test score: 0.06454
Attacking: Epoch 73, Loss: 1.15327, Surrogate test score: 0.06454
Attacking: Epoch 74, Loss: 1.15234, Surrogate test score: 0.06454
Attacking: Epoch 75, Loss: 1.15142, Surrogate test score: 0.06454
Attacking: Epoch 76, Loss: 1.15050, Surrogate test score: 0.06454
Attacking: Epoch 77, Loss: 1.14958, Surrogate test score: 0.06454
Attacking: Epoch 78, Loss: 1.14866, Surrogate test score: 0.06454
Attacking: Epoch 79, Loss: 1.14776, Surrogate test score: 0.06454
Attacking: Epoch 80, Loss: 1.14686, Surrogate test score: 0.06454
Attacking: Epoch 81, Loss: 1.14595, Surrogate test score: 0.06454
Attacking: Epoch 82, Loss: 1.14505, Surrogate test score: 0.06443
Attacking: Epoch 83, Loss: 1.14417, Surrogate test score: 0.06443
Attacking: Epoch 84, Loss: 1.14328, Surrogate test score: 0.06443
Attacking: Epoch 85, Loss: 1.14240, Surrogate test score: 0.06443
Attacking: Epoch 86, Loss: 1.14154, Surrogate test score: 0.06443
Attacking: Epoch 87, Loss: 1.14068, Surrogate test score: 0.06443
Attacking: Epoch 88, Loss: 1.13983, Surrogate test score: 0.06431
Attacking: Epoch 89, Loss: 1.13900, Surrogate test score: 0.06431
Attacking: Epoch 90, Loss: 1.13815, Surrogate test score: 0.06431
Attacking: Epoch 91, Loss: 1.13730, Surrogate test score: 0.06431
Attacking: Epoch 92, Loss: 1.13648, Surrogate test score: 0.06420
Attacking: Epoch 93, Loss: 1.13565, Surrogate test score: 0.06420
Attacking: Epoch 94, Loss: 1.13484, Surrogate test score: 0.06420
Attacking: Epoch 95, Loss: 1.13402, Surrogate test score: 0.06420
Attacking: Epoch 96, Loss: 1.13322, Surrogate test score: 0.06420
Attacking: Epoch 97, Loss: 1.13243, Surrogate test score: 0.06420
Attacking: Epoch 98, Loss: 1.13164, Surrogate test score: 0.06420
Attacking: Epoch 99, Loss: 1.13085, Surrogate test score: 0.06420
Attacking: Epoch 100, Loss: 1.13008, Surrogate test score: 0.06420
Attacking: Epoch 101, Loss: 1.12931, Surrogate test score: 0.06420
Attacking: Epoch 102, Loss: 1.12852, Surrogate test score: 0.06420
Attacking: Epoch 103, Loss: 1.12758, Surrogate test score: 0.06420
Attacking: Epoch 104, Loss: 1.12575, Surrogate test score: 0.06409
Attacking: Epoch 105, Loss: 1.12364, Surrogate test score: 0.06409
Attacking: Epoch 106, Loss: 1.12285, Surrogate test score: 0.06398
Attacking: Epoch 107, Loss: 1.12225, Surrogate test score: 0.06398
Attacking: Epoch 108, Loss: 1.12140, Surrogate test score: 0.06398
Attacking: Epoch 109, Loss: 1.12065, Surrogate test score: 0.06398
Attacking: Epoch 110, Loss: 1.11995, Surrogate test score: 0.06398
Attacking: Epoch 111, Loss: 1.11925, Surrogate test score: 0.06398
Attacking: Epoch 112, Loss: 1.11857, Surrogate test score: 0.06398
Attacking: Epoch 113, Loss: 1.11787, Surrogate test score: 0.06398
Attacking: Epoch 114, Loss: 1.11718, Surrogate test score: 0.06398
Attacking: Epoch 115, Loss: 1.11651, Surrogate test score: 0.06398
Attacking: Epoch 116, Loss: 1.11584, Surrogate test score: 0.06398
Attacking: Epoch 117, Loss: 1.11515, Surrogate test score: 0.06398
Attacking: Epoch 118, Loss: 1.11449, Surrogate test score: 0.06398
Attacking: Epoch 119, Loss: 1.11382, Surrogate test score: 0.06398
Attacking: Epoch 120, Loss: 1.11316, Surrogate test score: 0.06398
Attacking: Epoch 121, Loss: 1.11252, Surrogate test score: 0.06398
Attacking: Epoch 122, Loss: 1.11190, Surrogate test score: 0.06387
Attacking: Epoch 123, Loss: 1.11128, Surrogate test score: 0.06387
Attacking: Epoch 124, Loss: 1.11066, Surrogate test score: 0.06387
Attacking: Epoch 125, Loss: 1.11002, Surrogate test score: 0.06387
Attacking: Epoch 126, Loss: 1.10938, Surrogate test score: 0.06387
Attacking: Epoch 127, Loss: 1.10876, Surrogate test score: 0.06387
Attacking: Epoch 128, Loss: 1.10812, Surrogate test score: 0.06387
Attacking: Epoch 129, Loss: 1.10750, Surrogate test score: 0.06387
Attacking: Epoch 130, Loss: 1.10689, Surrogate test score: 0.06387
Attacking: Epoch 131, Loss: 1.10628, Surrogate test score: 0.06387
Attacking: Epoch 132, Loss: 1.10568, Surrogate test score: 0.06387
Attacking: Epoch 133, Loss: 1.10509, Surrogate test score: 0.06387
Attacking: Epoch 134, Loss: 1.10449, Surrogate test score: 0.06375
Attacking: Epoch 135, Loss: 1.10389, Surrogate test score: 0.06375
Attacking: Epoch 136, Loss: 1.10329, Surrogate test score: 0.06375
Attacking: Epoch 137, Loss: 1.10269, Surrogate test score: 0.06375
Attacking: Epoch 138, Loss: 1.10212, Surrogate test score: 0.06375
Attacking: Epoch 139, Loss: 1.10153, Surrogate test score: 0.06375
Attacking: Epoch 140, Loss: 1.10096, Surrogate test score: 0.06375
Attacking: Epoch 141, Loss: 1.10039, Surrogate test score: 0.06375
Attacking: Epoch 142, Loss: 1.09981, Surrogate test score: 0.06375
Attacking: Epoch 143, Loss: 1.09924, Surrogate test score: 0.06375
Attacking: Epoch 144, Loss: 1.09867, Surrogate test score: 0.06375
Attacking: Epoch 145, Loss: 1.09810, Surrogate test score: 0.06375
Attacking: Epoch 146, Loss: 1.09753, Surrogate test score: 0.06375
Attacking: Epoch 147, Loss: 1.09697, Surrogate test score: 0.06375
Attacking: Epoch 148, Loss: 1.09642, Surrogate test score: 0.06375
Attacking: Epoch 149, Loss: 1.09586, Surrogate test score: 0.06375
Attacking: Epoch 150, Loss: 1.09530, Surrogate test score: 0.06375
Attacking: Epoch 151, Loss: 1.09475, Surrogate test score: 0.06375
Attacking: Epoch 152, Loss: 1.09420, Surrogate test score: 0.06375
Attacking: Epoch 153, Loss: 1.09367, Surrogate test score: 0.06364
Attacking: Epoch 154, Loss: 1.09311, Surrogate test score: 0.06364
Attacking: Epoch 155, Loss: 1.09257, Surrogate test score: 0.06364
Attacking: Epoch 156, Loss: 1.09205, Surrogate test score: 0.06364
Attacking: Epoch 157, Loss: 1.09151, Surrogate test score: 0.06364
Attacking: Epoch 158, Loss: 1.09098, Surrogate test score: 0.06342
Attacking: Epoch 159, Loss: 1.09042, Surrogate test score: 0.06342
Attacking: Epoch 160, Loss: 1.08988, Surrogate test score: 0.06342
Attacking: Epoch 161, Loss: 1.08934, Surrogate test score: 0.06331
Attacking: Epoch 162, Loss: 1.08880, Surrogate test score: 0.06331
Attacking: Epoch 163, Loss: 1.08826, Surrogate test score: 0.06331
Attacking: Epoch 164, Loss: 1.08772, Surrogate test score: 0.06331
Attacking: Epoch 165, Loss: 1.08719, Surrogate test score: 0.06331
Attacking: Epoch 166, Loss: 1.08666, Surrogate test score: 0.06331
Attacking: Epoch 167, Loss: 1.08612, Surrogate test score: 0.06331
Attacking: Epoch 168, Loss: 1.08560, Surrogate test score: 0.06319
Attacking: Epoch 169, Loss: 1.08507, Surrogate test score: 0.06319
Attacking: Epoch 170, Loss: 1.08455, Surrogate test score: 0.06319
Attacking: Epoch 171, Loss: 1.08403, Surrogate test score: 0.06319
Attacking: Epoch 172, Loss: 1.08352, Surrogate test score: 0.06319
Attacking: Epoch 173, Loss: 1.08301, Surrogate test score: 0.06319
Attacking: Epoch 174, Loss: 1.08250, Surrogate test score: 0.06319
Attacking: Epoch 175, Loss: 1.08199, Surrogate test score: 0.06319
Attacking: Epoch 176, Loss: 1.08149, Surrogate test score: 0.06319
Attacking: Epoch 177, Loss: 1.08098, Surrogate test score: 0.06319
Attacking: Epoch 178, Loss: 1.08048, Surrogate test score: 0.06319
Attacking: Epoch 179, Loss: 1.07999, Surrogate test score: 0.06319
Attacking: Epoch 180, Loss: 1.07949, Surrogate test score: 0.06319
Attacking: Epoch 181, Loss: 1.07899, Surrogate test score: 0.06319
Attacking: Epoch 182, Loss: 1.07851, Surrogate test score: 0.06319
Attacking: Epoch 183, Loss: 1.07801, Surrogate test score: 0.06319
Attacking: Epoch 184, Loss: 1.07752, Surrogate test score: 0.06319
Attacking: Epoch 185, Loss: 1.07704, Surrogate test score: 0.06319
Attacking: Epoch 186, Loss: 1.07655, Surrogate test score: 0.06319
Attacking: Epoch 187, Loss: 1.07607, Surrogate test score: 0.06319
Attacking: Epoch 188, Loss: 1.07559, Surrogate test score: 0.06319
Attacking: Epoch 189, Loss: 1.07512, Surrogate test score: 0.06319
Attacking: Epoch 190, Loss: 1.07464, Surrogate test score: 0.06319
Attacking: Epoch 191, Loss: 1.07418, Surrogate test score: 0.06319
Attacking: Epoch 192, Loss: 1.07372, Surrogate test score: 0.06319
Attacking: Epoch 193, Loss: 1.07326, Surrogate test score: 0.06319
Attacking: Epoch 194, Loss: 1.07280, Surrogate test score: 0.06319
Attacking: Epoch 195, Loss: 1.07234, Surrogate test score: 0.06308
Attacking: Epoch 196, Loss: 1.07190, Surrogate test score: 0.06308
Attacking: Epoch 197, Loss: 1.07145, Surrogate test score: 0.06308
Attacking: Epoch 198, Loss: 1.07101, Surrogate test score: 0.06297
Attacking: Epoch 199, Loss: 1.07057, Surrogate test score: 0.06297
Attacking: Epoch 200, Loss: 1.07013, Surrogate test score: 0.06297
Attacking: Epoch 201, Loss: 1.06970, Surrogate test score: 0.06297
Attacking: Epoch 202, Loss: 1.06927, Surrogate test score: 0.06297
Attacking: Epoch 203, Loss: 1.06885, Surrogate test score: 0.06297
Attacking: Epoch 204, Loss: 1.06842, Surrogate test score: 0.06297
Attacking: Epoch 205, Loss: 1.06801, Surrogate test score: 0.06297
Attacking: Epoch 206, Loss: 1.06759, Surrogate test score: 0.06297
Attacking: Epoch 207, Loss: 1.06718, Surrogate test score: 0.06297
Attacking: Epoch 208, Loss: 1.06677, Surrogate test score: 0.06297
Attacking: Epoch 209, Loss: 1.06636, Surrogate test score: 0.06297
Attacking: Epoch 210, Loss: 1.06596, Surrogate test score: 0.06297
Attacking: Epoch 211, Loss: 1.06556, Surrogate test score: 0.06297
Attacking: Epoch 212, Loss: 1.06516, Surrogate test score: 0.06297
Attacking: Epoch 213, Loss: 1.06477, Surrogate test score: 0.06297
Attacking: Epoch 214, Loss: 1.06437, Surrogate test score: 0.06297
Attacking: Epoch 215, Loss: 1.06399, Surrogate test score: 0.06297
Attacking: Epoch 216, Loss: 1.06361, Surrogate test score: 0.06297
Attacking: Epoch 217, Loss: 1.06323, Surrogate test score: 0.06297
Attacking: Epoch 218, Loss: 1.06285, Surrogate test score: 0.06297
Attacking: Epoch 219, Loss: 1.06248, Surrogate test score: 0.06297
Attacking: Epoch 220, Loss: 1.06211, Surrogate test score: 0.06297
Attacking: Epoch 221, Loss: 1.06174, Surrogate test score: 0.06297
Attacking: Epoch 222, Loss: 1.06136, Surrogate test score: 0.06297
Attacking: Epoch 223, Loss: 1.06100, Surrogate test score: 0.06297
Attacking: Epoch 224, Loss: 1.06064, Surrogate test score: 0.06286
Attacking: Epoch 225, Loss: 1.06026, Surrogate test score: 0.06286
Attacking: Epoch 226, Loss: 1.05989, Surrogate test score: 0.06286
Attacking: Epoch 227, Loss: 1.05951, Surrogate test score: 0.06286
Attacking: Epoch 228, Loss: 1.05914, Surrogate test score: 0.06286
Attacking: Epoch 229, Loss: 1.05876, Surrogate test score: 0.06286
Attacking: Epoch 230, Loss: 1.05838, Surrogate test score: 0.06286
Attacking: Epoch 231, Loss: 1.05800, Surrogate test score: 0.06286
Attacking: Epoch 232, Loss: 1.05762, Surrogate test score: 0.06286
Attacking: Epoch 233, Loss: 1.05725, Surrogate test score: 0.06286
Attacking: Epoch 234, Loss: 1.05687, Surrogate test score: 0.06286
Attacking: Epoch 235, Loss: 1.05649, Surrogate test score: 0.06275
Attacking: Epoch 236, Loss: 1.05611, Surrogate test score: 0.06275
Attacking: Epoch 237, Loss: 1.05574, Surrogate test score: 0.06275
Attacking: Epoch 238, Loss: 1.05537, Surrogate test score: 0.06275
Attacking: Epoch 239, Loss: 1.05500, Surrogate test score: 0.06275
Attacking: Epoch 240, Loss: 1.05464, Surrogate test score: 0.06275
Attacking: Epoch 241, Loss: 1.05427, Surrogate test score: 0.06275
Attacking: Epoch 242, Loss: 1.05392, Surrogate test score: 0.06275
Attacking: Epoch 243, Loss: 1.05356, Surrogate test score: 0.06275
Attacking: Epoch 244, Loss: 1.05320, Surrogate test score: 0.06275
Attacking: Epoch 245, Loss: 1.05284, Surrogate test score: 0.06275
Attacking: Epoch 246, Loss: 1.05248, Surrogate test score: 0.06275
Attacking: Epoch 247, Loss: 1.05214, Surrogate test score: 0.06275
Attacking: Epoch 248, Loss: 1.05178, Surrogate test score: 0.06275
Attacking: Epoch 249, Loss: 1.05144, Surrogate test score: 0.06275
Attacking: Epoch 250, Loss: 1.05109, Surrogate test score: 0.06275
Attacking: Epoch 251, Loss: 1.05076, Surrogate test score: 0.06275
Attacking: Epoch 252, Loss: 1.05043, Surrogate test score: 0.06275
Attacking: Epoch 253, Loss: 1.05009, Surrogate test score: 0.06275
Attacking: Epoch 254, Loss: 1.04976, Surrogate test score: 0.06275
Attacking: Epoch 255, Loss: 1.04943, Surrogate test score: 0.06275
Attacking: Epoch 256, Loss: 1.04911, Surrogate test score: 0.06275
Attacking: Epoch 257, Loss: 1.04878, Surrogate test score: 0.06275
Attacking: Epoch 258, Loss: 1.04846, Surrogate test score: 0.06275
Attacking: Epoch 259, Loss: 1.04813, Surrogate test score: 0.06275
Attacking: Epoch 260, Loss: 1.04782, Surrogate test score: 0.06275
Attacking: Epoch 261, Loss: 1.04749, Surrogate test score: 0.06263
Attacking: Epoch 262, Loss: 1.04719, Surrogate test score: 0.06263
Attacking: Epoch 263, Loss: 1.04686, Surrogate test score: 0.06263
Attacking: Epoch 264, Loss: 1.04655, Surrogate test score: 0.06263
Attacking: Epoch 265, Loss: 1.04624, Surrogate test score: 0.06263
Attacking: Epoch 266, Loss: 1.04594, Surrogate test score: 0.06263
Attacking: Epoch 267, Loss: 1.04563, Surrogate test score: 0.06263
Attacking: Epoch 268, Loss: 1.04533, Surrogate test score: 0.06263
Attacking: Epoch 269, Loss: 1.04503, Surrogate test score: 0.06263
Attacking: Epoch 270, Loss: 1.04473, Surrogate test score: 0.06263
Attacking: Epoch 271, Loss: 1.04443, Surrogate test score: 0.06263
Attacking: Epoch 272, Loss: 1.04412, Surrogate test score: 0.06263
Attacking: Epoch 273, Loss: 1.04383, Surrogate test score: 0.06263
Attacking: Epoch 274, Loss: 1.04353, Surrogate test score: 0.06263
Attacking: Epoch 275, Loss: 1.04324, Surrogate test score: 0.06263
Attacking: Epoch 276, Loss: 1.04295, Surrogate test score: 0.06263
Attacking: Epoch 277, Loss: 1.04266, Surrogate test score: 0.06263
Attacking: Epoch 278, Loss: 1.04237, Surrogate test score: 0.06263
Attacking: Epoch 279, Loss: 1.04209, Surrogate test score: 0.06263
Attacking: Epoch 280, Loss: 1.04179, Surrogate test score: 0.06263
Attacking: Epoch 281, Loss: 1.04151, Surrogate test score: 0.06252
Attacking: Epoch 282, Loss: 1.04123, Surrogate test score: 0.06252
Attacking: Epoch 283, Loss: 1.04095, Surrogate test score: 0.06252
Attacking: Epoch 284, Loss: 1.04068, Surrogate test score: 0.06252
Attacking: Epoch 285, Loss: 1.04040, Surrogate test score: 0.06252
Attacking: Epoch 286, Loss: 1.04013, Surrogate test score: 0.06252
Attacking: Epoch 287, Loss: 1.03986, Surrogate test score: 0.06252
Attacking: Epoch 288, Loss: 1.03959, Surrogate test score: 0.06252
Attacking: Epoch 289, Loss: 1.03932, Surrogate test score: 0.06252
Attacking: Epoch 290, Loss: 1.03907, Surrogate test score: 0.06252
Attacking: Epoch 291, Loss: 1.03880, Surrogate test score: 0.06252
Attacking: Epoch 292, Loss: 1.03854, Surrogate test score: 0.06252
Attacking: Epoch 293, Loss: 1.03829, Surrogate test score: 0.06252
Attacking: Epoch 294, Loss: 1.03803, Surrogate test score: 0.06252
Attacking: Epoch 295, Loss: 1.03778, Surrogate test score: 0.06252
Attacking: Epoch 296, Loss: 1.03753, Surrogate test score: 0.06252
Attacking: Epoch 297, Loss: 1.03729, Surrogate test score: 0.06252
Attacking: Epoch 298, Loss: 1.03704, Surrogate test score: 0.06252
Attacking: Epoch 299, Loss: 1.03679, Surrogate test score: 0.06252
Attacking: Epoch 300, Loss: 1.03656, Surrogate test score: 0.06252
Attacking: Epoch 301, Loss: 1.03632, Surrogate test score: 0.06252
Attacking: Epoch 302, Loss: 1.03607, Surrogate test score: 0.06252
Attacking: Epoch 303, Loss: 1.03584, Surrogate test score: 0.06252
Attacking: Epoch 304, Loss: 1.03560, Surrogate test score: 0.06252
Attacking: Epoch 305, Loss: 1.03537, Surrogate test score: 0.06252
Attacking: Epoch 306, Loss: 1.03513, Surrogate test score: 0.06252
Attacking: Epoch 307, Loss: 1.03491, Surrogate test score: 0.06252
Attacking: Epoch 308, Loss: 1.03467, Surrogate test score: 0.06252
Attacking: Epoch 309, Loss: 1.03444, Surrogate test score: 0.06252
Attacking: Epoch 310, Loss: 1.03422, Surrogate test score: 0.06252
Attacking: Epoch 311, Loss: 1.03399, Surrogate test score: 0.06252
Attacking: Epoch 312, Loss: 1.03376, Surrogate test score: 0.06252
Attacking: Epoch 313, Loss: 1.03354, Surrogate test score: 0.06252
Attacking: Epoch 314, Loss: 1.03331, Surrogate test score: 0.06252
Attacking: Epoch 315, Loss: 1.03309, Surrogate test score: 0.06252
Attacking: Epoch 316, Loss: 1.03287, Surrogate test score: 0.06252
Attacking: Epoch 317, Loss: 1.03265, Surrogate test score: 0.06252
Attacking: Epoch 318, Loss: 1.03243, Surrogate test score: 0.06252
Attacking: Epoch 319, Loss: 1.03222, Surrogate test score: 0.06252
Attacking: Epoch 320, Loss: 1.03200, Surrogate test score: 0.06252
Attacking: Epoch 321, Loss: 1.03178, Surrogate test score: 0.06252
Attacking: Epoch 322, Loss: 1.03156, Surrogate test score: 0.06252
Attacking: Epoch 323, Loss: 1.03134, Surrogate test score: 0.06252
Attacking: Epoch 324, Loss: 1.03113, Surrogate test score: 0.06252
Attacking: Epoch 325, Loss: 1.03091, Surrogate test score: 0.06252
Attacking: Epoch 326, Loss: 1.03070, Surrogate test score: 0.06252
Attacking: Epoch 327, Loss: 1.03049, Surrogate test score: 0.06252
Attacking: Epoch 328, Loss: 1.03028, Surrogate test score: 0.06252
Attacking: Epoch 329, Loss: 1.03007, Surrogate test score: 0.06252
Attacking: Epoch 330, Loss: 1.02987, Surrogate test score: 0.06252
Attacking: Epoch 331, Loss: 1.02965, Surrogate test score: 0.06252
Attacking: Epoch 332, Loss: 1.02944, Surrogate test score: 0.06252
Attacking: Epoch 333, Loss: 1.02924, Surrogate test score: 0.06252
Attacking: Epoch 334, Loss: 1.02904, Surrogate test score: 0.06252
Attacking: Epoch 335, Loss: 1.02884, Surrogate test score: 0.06252
Attacking: Epoch 336, Loss: 1.02864, Surrogate test score: 0.06252
Attacking: Epoch 337, Loss: 1.02844, Surrogate test score: 0.06252
Attacking: Epoch 338, Loss: 1.02824, Surrogate test score: 0.06252
Attacking: Epoch 339, Loss: 1.02804, Surrogate test score: 0.06252
Attacking: Epoch 340, Loss: 1.02784, Surrogate test score: 0.06252
Attacking: Epoch 341, Loss: 1.02764, Surrogate test score: 0.06252
Attacking: Epoch 342, Loss: 1.02745, Surrogate test score: 0.06241
Attacking: Epoch 343, Loss: 1.02725, Surrogate test score: 0.06241
Attacking: Epoch 344, Loss: 1.02705, Surrogate test score: 0.06241
Attacking: Epoch 345, Loss: 1.02685, Surrogate test score: 0.06241
Attacking: Epoch 346, Loss: 1.02665, Surrogate test score: 0.06241
Attacking: Epoch 347, Loss: 1.02645, Surrogate test score: 0.06230
Attacking: Epoch 348, Loss: 1.02624, Surrogate test score: 0.06230
Attacking: Epoch 349, Loss: 1.02603, Surrogate test score: 0.06230
Attacking: Epoch 350, Loss: 1.02583, Surrogate test score: 0.06230
Attacking: Epoch 351, Loss: 1.02562, Surrogate test score: 0.06230
Attacking: Epoch 352, Loss: 1.02541, Surrogate test score: 0.06230
Attacking: Epoch 353, Loss: 1.02520, Surrogate test score: 0.06230
Attacking: Epoch 354, Loss: 1.02501, Surrogate test score: 0.06230
Attacking: Epoch 355, Loss: 1.02481, Surrogate test score: 0.06230
Attacking: Epoch 356, Loss: 1.02460, Surrogate test score: 0.06230
Attacking: Epoch 357, Loss: 1.02442, Surrogate test score: 0.06230
Attacking: Epoch 358, Loss: 1.02422, Surrogate test score: 0.06230
Attacking: Epoch 359, Loss: 1.02402, Surrogate test score: 0.06230
Attacking: Epoch 360, Loss: 1.02382, Surrogate test score: 0.06230
Attacking: Epoch 361, Loss: 1.02363, Surrogate test score: 0.06230
Attacking: Epoch 362, Loss: 1.02344, Surrogate test score: 0.06230
Attacking: Epoch 363, Loss: 1.02325, Surrogate test score: 0.06230
